hex_id,geometry
4471,"POLYGON ((103.9402718228718 1.351135286045887, 103.9412402167402 1.35057618358527, 103.9412402167402 1.349457978664037, 103.9402718228718 1.34889887620342, 103.9393034290034 1.349457978664037, 103.9393034290034 1.35057618358527, 103.9402718228718 1.351135286045887))"
4472,"POLYGON ((103.9422086106086 1.351135286045887, 103.9431770044771 1.35057618358527, 103.9431770044771 1.349457978664037, 103.9422086106086 1.34889887620342, 103.9412402167402 1.349457978664037, 103.9412402167402 1.35057618358527, 103.9422086106086 1.351135286045887))"
4474,"POLYGON ((103.9460821860823 1.351135286045887, 103.9470505799508 1.35057618358527, 103.9470505799508 1.349457978664037, 103.9460821860823 1.34889887620342, 103.9451137922139 1.349457978664037, 103.9451137922139 1.35057618358527, 103.9460821860823 1.351135286045887))"
4475,"POLYGON ((103.9480189738192 1.351135286045887, 103.9489873676876 1.35057618358527, 103.9489873676876 1.349457978664037, 103.9480189738192 1.34889887620342, 103.9470505799508 1.349457978664037, 103.9470505799508 1.35057618358527, 103.9480189738192 1.351135286045887))"
4476,"POLYGON ((103.949955761556 1.351135286045887, 103.9509241554245 1.35057618358527, 103.9509241554245 1.349457978664037, 103.949955761556 1.34889887620342, 103.9489873676876 1.349457978664037, 103.9489873676876 1.35057618358527, 103.949955761556 1.351135286045887))"
4477,"POLYGON ((103.9518925492929 1.351135286045887, 103.9528609431613 1.35057618358527, 103.9528609431613 1.349457978664037, 103.9518925492929 1.34889887620342, 103.9509241554245 1.349457978664037, 103.9509241554245 1.35057618358527, 103.9518925492929 1.351135286045887))"
4478,"POLYGON ((103.9538293370297 1.351135286045887, 103.9547977308982 1.35057618358527, 103.9547977308982 1.349457978664037, 103.9538293370297 1.34889887620342, 103.9528609431613 1.349457978664037, 103.9528609431613 1.35057618358527, 103.9538293370297 1.351135286045887))"
4479,"POLYGON ((103.9557661247666 1.351135286045887, 103.956734518635 1.35057618358527, 103.956734518635 1.349457978664037, 103.9557661247666 1.34889887620342, 103.9547977308982 1.349457978664037, 103.9547977308982 1.35057618358527, 103.9557661247666 1.351135286045887))"
4480,"POLYGON ((103.9577029125034 1.351135286045887, 103.9586713063719 1.35057618358527, 103.9586713063719 1.349457978664037, 103.9577029125034 1.34889887620342, 103.956734518635 1.349457978664037, 103.956734518635 1.35057618358527, 103.9577029125034 1.351135286045887))"
4487,"POLYGON ((103.9296194903191 1.349457978664037, 103.9305878841875 1.34889887620342, 103.9305878841875 1.347780671282186, 103.9296194903191 1.34722156882157, 103.9286510964507 1.347780671282186, 103.9286510964507 1.34889887620342, 103.9296194903191 1.349457978664037))"
4488,"POLYGON ((103.9315562780559 1.349457978664037, 103.9325246719244 1.34889887620342, 103.9325246719244 1.347780671282186, 103.9315562780559 1.34722156882157, 103.9305878841875 1.347780671282186, 103.9305878841875 1.34889887620342, 103.9315562780559 1.349457978664037))"
4489,"POLYGON ((103.9334930657928 1.349457978664037, 103.9344614596612 1.34889887620342, 103.9344614596612 1.347780671282186, 103.9334930657928 1.34722156882157, 103.9325246719244 1.347780671282186, 103.9325246719244 1.34889887620342, 103.9334930657928 1.349457978664037))"
4490,"POLYGON ((103.9354298535296 1.349457978664037, 103.9363982473981 1.34889887620342, 103.9363982473981 1.347780671282186, 103.9354298535296 1.34722156882157, 103.9344614596612 1.347780671282186, 103.9344614596612 1.34889887620342, 103.9354298535296 1.349457978664037))"
4491,"POLYGON ((103.9373666412665 1.349457978664037, 103.9383350351349 1.34889887620342, 103.9383350351349 1.347780671282186, 103.9373666412665 1.34722156882157, 103.9363982473981 1.347780671282186, 103.9363982473981 1.34889887620342, 103.9373666412665 1.349457978664037))"
4492,"POLYGON ((103.9393034290033 1.349457978664037, 103.9402718228718 1.34889887620342, 103.9402718228718 1.347780671282186, 103.9393034290033 1.34722156882157, 103.9383350351349 1.347780671282186, 103.9383350351349 1.34889887620342, 103.9393034290033 1.349457978664037))"
4493,"POLYGON ((103.9412402167402 1.349457978664037, 103.9422086106086 1.34889887620342, 103.9422086106086 1.347780671282186, 103.9412402167402 1.34722156882157, 103.9402718228718 1.347780671282186, 103.9402718228718 1.34889887620342, 103.9412402167402 1.349457978664037))"
4494,"POLYGON ((103.9431770044771 1.349457978664037, 103.9441453983455 1.34889887620342, 103.9441453983455 1.347780671282186, 103.9431770044771 1.34722156882157, 103.9422086106086 1.347780671282186, 103.9422086106086 1.34889887620342, 103.9431770044771 1.349457978664037))"
4495,"POLYGON ((103.9451137922139 1.349457978664037, 103.9460821860823 1.34889887620342, 103.9460821860823 1.347780671282186, 103.9451137922139 1.34722156882157, 103.9441453983455 1.347780671282186, 103.9441453983455 1.34889887620342, 103.9451137922139 1.349457978664037))"
4496,"POLYGON ((103.9470505799508 1.349457978664037, 103.9480189738192 1.34889887620342, 103.9480189738192 1.347780671282186, 103.9470505799508 1.34722156882157, 103.9460821860823 1.347780671282186, 103.9460821860823 1.34889887620342, 103.9470505799508 1.349457978664037))"
4497,"POLYGON ((103.9489873676876 1.349457978664037, 103.949955761556 1.34889887620342, 103.949955761556 1.347780671282186, 103.9489873676876 1.34722156882157, 103.9480189738192 1.347780671282186, 103.9480189738192 1.34889887620342, 103.9489873676876 1.349457978664037))"
4498,"POLYGON ((103.9509241554245 1.349457978664037, 103.9518925492929 1.34889887620342, 103.9518925492929 1.347780671282186, 103.9509241554245 1.34722156882157, 103.949955761556 1.347780671282186, 103.949955761556 1.34889887620342, 103.9509241554245 1.349457978664037))"
4499,"POLYGON ((103.9528609431613 1.349457978664037, 103.9538293370297 1.34889887620342, 103.9538293370297 1.347780671282186, 103.9528609431613 1.34722156882157, 103.9518925492929 1.347780671282186, 103.9518925492929 1.34889887620342, 103.9528609431613 1.349457978664037))"
4500,"POLYGON ((103.9547977308982 1.349457978664037, 103.9557661247666 1.34889887620342, 103.9557661247666 1.347780671282186, 103.9547977308982 1.34722156882157, 103.9538293370297 1.347780671282186, 103.9538293370297 1.34889887620342, 103.9547977308982 1.349457978664037))"
4501,"POLYGON ((103.956734518635 1.349457978664037, 103.9577029125034 1.34889887620342, 103.9577029125034 1.347780671282186, 103.956734518635 1.34722156882157, 103.9557661247666 1.347780671282186, 103.9557661247666 1.34889887620342, 103.956734518635 1.349457978664037))"
4510,"POLYGON ((103.9325246719244 1.347780671282186, 103.9334930657928 1.347221568821569, 103.9334930657928 1.346103363900336, 103.9325246719244 1.345544261439719, 103.931556278056 1.346103363900336, 103.931556278056 1.347221568821569, 103.9325246719244 1.347780671282186))"
4511,"POLYGON ((103.9344614596612 1.347780671282186, 103.9354298535296 1.347221568821569, 103.9354298535296 1.346103363900336, 103.9344614596612 1.345544261439719, 103.9334930657928 1.346103363900336, 103.9334930657928 1.347221568821569, 103.9344614596612 1.347780671282186))"
4512,"POLYGON ((103.9363982473981 1.347780671282186, 103.9373666412665 1.347221568821569, 103.9373666412665 1.346103363900336, 103.9363982473981 1.345544261439719, 103.9354298535297 1.346103363900336, 103.9354298535297 1.347221568821569, 103.9363982473981 1.347780671282186))"
4513,"POLYGON ((103.9383350351349 1.347780671282186, 103.9393034290033 1.347221568821569, 103.9393034290033 1.346103363900336, 103.9383350351349 1.345544261439719, 103.9373666412665 1.346103363900336, 103.9373666412665 1.347221568821569, 103.9383350351349 1.347780671282186))"
4514,"POLYGON ((103.9402718228718 1.347780671282186, 103.9412402167402 1.347221568821569, 103.9412402167402 1.346103363900336, 103.9402718228718 1.345544261439719, 103.9393034290034 1.346103363900336, 103.9393034290034 1.347221568821569, 103.9402718228718 1.347780671282186))"
4515,"POLYGON ((103.9422086106086 1.347780671282186, 103.9431770044771 1.347221568821569, 103.9431770044771 1.346103363900336, 103.9422086106086 1.345544261439719, 103.9412402167402 1.346103363900336, 103.9412402167402 1.347221568821569, 103.9422086106086 1.347780671282186))"
4516,"POLYGON ((103.9441453983455 1.347780671282186, 103.9451137922139 1.347221568821569, 103.9451137922139 1.346103363900336, 103.9441453983455 1.345544261439719, 103.9431770044771 1.346103363900336, 103.9431770044771 1.347221568821569, 103.9441453983455 1.347780671282186))"
4517,"POLYGON ((103.9460821860823 1.347780671282186, 103.9470505799508 1.347221568821569, 103.9470505799508 1.346103363900336, 103.9460821860823 1.345544261439719, 103.9451137922139 1.346103363900336, 103.9451137922139 1.347221568821569, 103.9460821860823 1.347780671282186))"
4518,"POLYGON ((103.9480189738192 1.347780671282186, 103.9489873676876 1.347221568821569, 103.9489873676876 1.346103363900336, 103.9480189738192 1.345544261439719, 103.9470505799508 1.346103363900336, 103.9470505799508 1.347221568821569, 103.9480189738192 1.347780671282186))"
4519,"POLYGON ((103.949955761556 1.347780671282186, 103.9509241554245 1.347221568821569, 103.9509241554245 1.346103363900336, 103.949955761556 1.345544261439719, 103.9489873676876 1.346103363900336, 103.9489873676876 1.347221568821569, 103.949955761556 1.347780671282186))"
4520,"POLYGON ((103.9518925492929 1.347780671282186, 103.9528609431613 1.347221568821569, 103.9528609431613 1.346103363900336, 103.9518925492929 1.345544261439719, 103.9509241554245 1.346103363900336, 103.9509241554245 1.347221568821569, 103.9518925492929 1.347780671282186))"
4521,"POLYGON ((103.9538293370297 1.347780671282186, 103.9547977308982 1.347221568821569, 103.9547977308982 1.346103363900336, 103.9538293370297 1.345544261439719, 103.9528609431613 1.346103363900336, 103.9528609431613 1.347221568821569, 103.9538293370297 1.347780671282186))"
4522,"POLYGON ((103.9557661247666 1.347780671282186, 103.956734518635 1.347221568821569, 103.956734518635 1.346103363900336, 103.9557661247666 1.345544261439719, 103.9547977308982 1.346103363900336, 103.9547977308982 1.347221568821569, 103.9557661247666 1.347780671282186))"
4523,"POLYGON ((103.9577029125034 1.347780671282186, 103.9586713063719 1.347221568821569, 103.9586713063719 1.346103363900336, 103.9577029125034 1.345544261439719, 103.956734518635 1.346103363900336, 103.956734518635 1.347221568821569, 103.9577029125034 1.347780671282186))"
4524,"POLYGON ((103.9596397002403 1.347780671282186, 103.9606080941087 1.347221568821569, 103.9606080941087 1.346103363900336, 103.9596397002403 1.345544261439719, 103.9586713063719 1.346103363900336, 103.9586713063719 1.347221568821569, 103.9596397002403 1.347780671282186))"
4533,"POLYGON ((103.9373666412665 1.346103363900336, 103.9383350351349 1.345544261439719, 103.9383350351349 1.344426056518486, 103.9373666412665 1.343866954057869, 103.9363982473981 1.344426056518486, 103.9363982473981 1.345544261439719, 103.9373666412665 1.346103363900336))"
4534,"POLYGON ((103.9393034290033 1.346103363900336, 103.9402718228718 1.345544261439719, 103.9402718228718 1.344426056518486, 103.9393034290033 1.343866954057869, 103.9383350351349 1.344426056518486, 103.9383350351349 1.345544261439719, 103.9393034290033 1.346103363900336))"
4535,"POLYGON ((103.9412402167402 1.346103363900336, 103.9422086106086 1.345544261439719, 103.9422086106086 1.344426056518486, 103.9412402167402 1.343866954057869, 103.9402718228718 1.344426056518486, 103.9402718228718 1.345544261439719, 103.9412402167402 1.346103363900336))"
4537,"POLYGON ((103.9451137922139 1.346103363900336, 103.9460821860823 1.345544261439719, 103.9460821860823 1.344426056518486, 103.9451137922139 1.343866954057869, 103.9441453983455 1.344426056518486, 103.9441453983455 1.345544261439719, 103.9451137922139 1.346103363900336))"
4539,"POLYGON ((103.9489873676876 1.346103363900336, 103.949955761556 1.345544261439719, 103.949955761556 1.344426056518486, 103.9489873676876 1.343866954057869, 103.9480189738192 1.344426056518486, 103.9480189738192 1.345544261439719, 103.9489873676876 1.346103363900336))"
4540,"POLYGON ((103.9509241554245 1.346103363900336, 103.9518925492929 1.345544261439719, 103.9518925492929 1.344426056518486, 103.9509241554245 1.343866954057869, 103.949955761556 1.344426056518486, 103.949955761556 1.345544261439719, 103.9509241554245 1.346103363900336))"
4541,"POLYGON ((103.9528609431613 1.346103363900336, 103.9538293370297 1.345544261439719, 103.9538293370297 1.344426056518486, 103.9528609431613 1.343866954057869, 103.9518925492929 1.344426056518486, 103.9518925492929 1.345544261439719, 103.9528609431613 1.346103363900336))"
4542,"POLYGON ((103.9547977308982 1.346103363900336, 103.9557661247666 1.345544261439719, 103.9557661247666 1.344426056518486, 103.9547977308982 1.343866954057869, 103.9538293370297 1.344426056518486, 103.9538293370297 1.345544261439719, 103.9547977308982 1.346103363900336))"
4543,"POLYGON ((103.956734518635 1.346103363900336, 103.9577029125034 1.345544261439719, 103.9577029125034 1.344426056518486, 103.956734518635 1.343866954057869, 103.9557661247666 1.344426056518486, 103.9557661247666 1.345544261439719, 103.956734518635 1.346103363900336))"
4544,"POLYGON ((103.9586713063719 1.346103363900336, 103.9596397002403 1.345544261439719, 103.9596397002403 1.344426056518486, 103.9586713063719 1.343866954057869, 103.9577029125034 1.344426056518486, 103.9577029125034 1.345544261439719, 103.9586713063719 1.346103363900336))"
4545,"POLYGON ((103.9606080941087 1.346103363900336, 103.9615764879771 1.345544261439719, 103.9615764879771 1.344426056518486, 103.9606080941087 1.343866954057869, 103.9596397002403 1.344426056518486, 103.9596397002403 1.345544261439719, 103.9606080941087 1.346103363900336))"
4560,"POLYGON ((103.949955761556 1.344426056518486, 103.9509241554245 1.343866954057869, 103.9509241554245 1.342748749136636, 103.949955761556 1.342189646676019, 103.9489873676876 1.342748749136636, 103.9489873676876 1.343866954057869, 103.949955761556 1.344426056518486))"
4561,"POLYGON ((103.9518925492929 1.344426056518486, 103.9528609431613 1.343866954057869, 103.9528609431613 1.342748749136636, 103.9518925492929 1.342189646676019, 103.9509241554245 1.342748749136636, 103.9509241554245 1.343866954057869, 103.9518925492929 1.344426056518486))"
4562,"POLYGON ((103.9538293370297 1.344426056518486, 103.9547977308982 1.343866954057869, 103.9547977308982 1.342748749136636, 103.9538293370297 1.342189646676019, 103.9528609431613 1.342748749136636, 103.9528609431613 1.343866954057869, 103.9538293370297 1.344426056518486))"
4563,"POLYGON ((103.9557661247666 1.344426056518486, 103.956734518635 1.343866954057869, 103.956734518635 1.342748749136636, 103.9557661247666 1.342189646676019, 103.9547977308982 1.342748749136636, 103.9547977308982 1.343866954057869, 103.9557661247666 1.344426056518486))"
4564,"POLYGON ((103.9577029125034 1.344426056518486, 103.9586713063719 1.343866954057869, 103.9586713063719 1.342748749136636, 103.9577029125034 1.342189646676019, 103.956734518635 1.342748749136636, 103.956734518635 1.343866954057869, 103.9577029125034 1.344426056518486))"
4565,"POLYGON ((103.9596397002403 1.344426056518486, 103.9606080941087 1.343866954057869, 103.9606080941087 1.342748749136636, 103.9596397002403 1.342189646676019, 103.9586713063719 1.342748749136636, 103.9586713063719 1.343866954057869, 103.9596397002403 1.344426056518486))"
4579,"POLYGON ((103.9489873676876 1.342748749136636, 103.949955761556 1.342189646676019, 103.949955761556 1.341071441754786, 103.9489873676876 1.340512339294169, 103.9480189738192 1.341071441754786, 103.9480189738192 1.342189646676019, 103.9489873676876 1.342748749136636))"
4580,"POLYGON ((103.9509241554245 1.342748749136636, 103.9518925492929 1.342189646676019, 103.9518925492929 1.341071441754786, 103.9509241554245 1.340512339294169, 103.949955761556 1.341071441754786, 103.949955761556 1.342189646676019, 103.9509241554245 1.342748749136636))"
4581,"POLYGON ((103.9528609431613 1.342748749136636, 103.9538293370297 1.342189646676019, 103.9538293370297 1.341071441754786, 103.9528609431613 1.340512339294169, 103.9518925492929 1.341071441754786, 103.9518925492929 1.342189646676019, 103.9528609431613 1.342748749136636))"
4583,"POLYGON ((103.956734518635 1.342748749136636, 103.9577029125034 1.342189646676019, 103.9577029125034 1.341071441754786, 103.956734518635 1.340512339294169, 103.9557661247666 1.341071441754786, 103.9557661247666 1.342189646676019, 103.956734518635 1.342748749136636))"
4584,"POLYGON ((103.9586713063719 1.342748749136636, 103.9596397002403 1.342189646676019, 103.9596397002403 1.341071441754786, 103.9586713063719 1.340512339294169, 103.9577029125034 1.341071441754786, 103.9577029125034 1.342189646676019, 103.9586713063719 1.342748749136636))"
4871,"POLYGON ((103.8337484973449 1.364553745100689, 103.8347168912133 1.363994642640072, 103.8347168912133 1.362876437718838, 103.8337484973449 1.362317335258222, 103.8327801034765 1.362876437718838, 103.8327801034765 1.363994642640072, 103.8337484973449 1.364553745100689))"
4872,"POLYGON ((103.8356852850818 1.364553745100689, 103.8366536789502 1.363994642640072, 103.8366536789502 1.362876437718838, 103.8356852850818 1.362317335258222, 103.8347168912133 1.362876437718838, 103.8347168912133 1.363994642640072, 103.8356852850818 1.364553745100689))"
4886,"POLYGON ((103.8327801034765 1.362876437718838, 103.8337484973449 1.362317335258222, 103.8337484973449 1.361199130336988, 103.8327801034765 1.360640027876372, 103.831811709608 1.361199130336988, 103.831811709608 1.362317335258222, 103.8327801034765 1.362876437718838))"
4887,"POLYGON ((103.8347168912133 1.362876437718838, 103.8356852850817 1.362317335258222, 103.8356852850817 1.361199130336988, 103.8347168912133 1.360640027876372, 103.8337484973449 1.361199130336988, 103.8337484973449 1.362317335258222, 103.8347168912133 1.362876437718838))"
4891,"POLYGON ((103.8424640421607 1.362876437718838, 103.8434324360291 1.362317335258222, 103.8434324360291 1.361199130336988, 103.8424640421607 1.360640027876372, 103.8414956482923 1.361199130336988, 103.8414956482923 1.362317335258222, 103.8424640421607 1.362876437718838))"
4892,"POLYGON ((103.8444008298976 1.362876437718838, 103.845369223766 1.362317335258222, 103.845369223766 1.361199130336988, 103.8444008298976 1.360640027876372, 103.8434324360292 1.361199130336988, 103.8434324360292 1.362317335258222, 103.8444008298976 1.362876437718838))"
4902,"POLYGON ((103.8298749218712 1.361199130336988, 103.8308433157396 1.360640027876371, 103.8308433157396 1.359521822955138, 103.8298749218712 1.358962720494521, 103.8289065280028 1.359521822955138, 103.8289065280028 1.360640027876371, 103.8298749218712 1.361199130336988))"
4903,"POLYGON ((103.831811709608 1.361199130336988, 103.8327801034765 1.360640027876371, 103.8327801034765 1.359521822955138, 103.831811709608 1.358962720494521, 103.8308433157396 1.359521822955138, 103.8308433157396 1.360640027876371, 103.831811709608 1.361199130336988))"
4908,"POLYGON ((103.8414956482923 1.361199130336988, 103.8424640421607 1.360640027876371, 103.8424640421607 1.359521822955138, 103.8414956482923 1.358962720494521, 103.8405272544239 1.359521822955138, 103.8405272544239 1.360640027876371, 103.8414956482923 1.361199130336988))"
4909,"POLYGON ((103.8434324360292 1.361199130336988, 103.8444008298976 1.360640027876371, 103.8444008298976 1.359521822955138, 103.8434324360292 1.358962720494521, 103.8424640421607 1.359521822955138, 103.8424640421607 1.360640027876371, 103.8434324360292 1.361199130336988))"
4910,"POLYGON ((103.845369223766 1.361199130336988, 103.8463376176344 1.360640027876371, 103.8463376176344 1.359521822955138, 103.845369223766 1.358962720494521, 103.8444008298976 1.359521822955138, 103.8444008298976 1.360640027876371, 103.845369223766 1.361199130336988))"
4920,"POLYGON ((103.8289065280028 1.359521822955138, 103.8298749218712 1.358962720494521, 103.8298749218712 1.357844515573288, 103.8289065280028 1.357285413112671, 103.8279381341343 1.357844515573288, 103.8279381341343 1.358962720494521, 103.8289065280028 1.359521822955138))"
4921,"POLYGON ((103.8308433157396 1.359521822955138, 103.831811709608 1.358962720494521, 103.831811709608 1.357844515573288, 103.8308433157396 1.357285413112671, 103.8298749218712 1.357844515573288, 103.8298749218712 1.358962720494521, 103.8308433157396 1.359521822955138))"
4922,"POLYGON ((103.8327801034765 1.359521822955138, 103.8337484973449 1.358962720494521, 103.8337484973449 1.357844515573288, 103.8327801034765 1.357285413112671, 103.831811709608 1.357844515573288, 103.831811709608 1.358962720494521, 103.8327801034765 1.359521822955138))"
4927,"POLYGON ((103.8424640421607 1.359521822955138, 103.8434324360291 1.358962720494521, 103.8434324360291 1.357844515573288, 103.8424640421607 1.357285413112671, 103.8414956482923 1.357844515573288, 103.8414956482923 1.358962720494521, 103.8424640421607 1.359521822955138))"
4928,"POLYGON ((103.8444008298976 1.359521822955138, 103.845369223766 1.358962720494521, 103.845369223766 1.357844515573288, 103.8444008298976 1.357285413112671, 103.8434324360292 1.357844515573288, 103.8434324360292 1.358962720494521, 103.8444008298976 1.359521822955138))"
4929,"POLYGON ((103.8463376176344 1.359521822955138, 103.8473060115029 1.358962720494521, 103.8473060115029 1.357844515573288, 103.8463376176344 1.357285413112671, 103.845369223766 1.357844515573288, 103.845369223766 1.358962720494521, 103.8463376176344 1.359521822955138))"
4930,"POLYGON ((103.8482744053713 1.359521822955138, 103.8492427992397 1.358962720494521, 103.8492427992397 1.357844515573288, 103.8482744053713 1.357285413112671, 103.8473060115029 1.357844515573288, 103.8473060115029 1.358962720494521, 103.8482744053713 1.359521822955138))"
4945,"POLYGON ((103.8395588605555 1.357844515573288, 103.8405272544239 1.357285413112671, 103.8405272544239 1.356167208191438, 103.8395588605555 1.355608105730821, 103.838590466687 1.356167208191438, 103.838590466687 1.357285413112671, 103.8395588605555 1.357844515573288))"
4946,"POLYGON ((103.8414956482923 1.357844515573288, 103.8424640421607 1.357285413112671, 103.8424640421607 1.356167208191438, 103.8414956482923 1.355608105730821, 103.8405272544239 1.356167208191438, 103.8405272544239 1.357285413112671, 103.8414956482923 1.357844515573288))"
4947,"POLYGON ((103.8434324360292 1.357844515573288, 103.8444008298976 1.357285413112671, 103.8444008298976 1.356167208191438, 103.8434324360292 1.355608105730821, 103.8424640421607 1.356167208191438, 103.8424640421607 1.357285413112671, 103.8434324360292 1.357844515573288))"
4948,"POLYGON ((103.845369223766 1.357844515573288, 103.8463376176344 1.357285413112671, 103.8463376176344 1.356167208191438, 103.845369223766 1.355608105730821, 103.8444008298976 1.356167208191438, 103.8444008298976 1.357285413112671, 103.845369223766 1.357844515573288))"
4949,"POLYGON ((103.8473060115029 1.357844515573288, 103.8482744053713 1.357285413112671, 103.8482744053713 1.356167208191438, 103.8473060115029 1.355608105730821, 103.8463376176344 1.356167208191438, 103.8463376176344 1.357285413112671, 103.8473060115029 1.357844515573288))"
4950,"POLYGON ((103.8492427992397 1.357844515573288, 103.8502111931081 1.357285413112671, 103.8502111931081 1.356167208191438, 103.8492427992397 1.355608105730821, 103.8482744053713 1.356167208191438, 103.8482744053713 1.357285413112671, 103.8492427992397 1.357844515573288))"
4963,"POLYGON ((103.8366536789502 1.356167208191438, 103.8376220728186 1.355608105730821, 103.8376220728186 1.354489900809587, 103.8366536789502 1.353930798348971, 103.8356852850818 1.354489900809587, 103.8356852850818 1.355608105730821, 103.8366536789502 1.356167208191438))"
4967,"POLYGON ((103.8444008298976 1.356167208191438, 103.845369223766 1.355608105730821, 103.845369223766 1.354489900809587, 103.8444008298976 1.353930798348971, 103.8434324360292 1.354489900809587, 103.8434324360292 1.355608105730821, 103.8444008298976 1.356167208191438))"
4968,"POLYGON ((103.8463376176344 1.356167208191438, 103.8473060115029 1.355608105730821, 103.8473060115029 1.354489900809587, 103.8463376176344 1.353930798348971, 103.845369223766 1.354489900809587, 103.845369223766 1.355608105730821, 103.8463376176344 1.356167208191438))"
4969,"POLYGON ((103.8482744053713 1.356167208191438, 103.8492427992397 1.355608105730821, 103.8492427992397 1.354489900809587, 103.8482744053713 1.353930798348971, 103.8473060115029 1.354489900809587, 103.8473060115029 1.355608105730821, 103.8482744053713 1.356167208191438))"
4998,"POLYGON ((103.8366536789502 1.352812593427737, 103.8376220728186 1.35225349096712, 103.8376220728186 1.351135286045887, 103.8366536789502 1.35057618358527, 103.8356852850818 1.351135286045887, 103.8356852850818 1.35225349096712, 103.8366536789502 1.352812593427737))"
4999,"POLYGON ((103.838590466687 1.352812593427737, 103.8395588605554 1.35225349096712, 103.8395588605554 1.351135286045887, 103.838590466687 1.35057618358527, 103.8376220728186 1.351135286045887, 103.8376220728186 1.35225349096712, 103.838590466687 1.352812593427737))"
5013,"POLYGON ((103.8376220728186 1.351135286045887, 103.838590466687 1.35057618358527, 103.838590466687 1.349457978664037, 103.8376220728186 1.34889887620342, 103.8366536789502 1.349457978664037, 103.8366536789502 1.35057618358527, 103.8376220728186 1.351135286045887))"
5014,"POLYGON ((103.8395588605555 1.351135286045887, 103.8405272544239 1.35057618358527, 103.8405272544239 1.349457978664037, 103.8395588605555 1.34889887620342, 103.838590466687 1.349457978664037, 103.838590466687 1.35057618358527, 103.8395588605555 1.351135286045887))"
5019,"POLYGON ((103.8492427992397 1.351135286045887, 103.8502111931081 1.35057618358527, 103.8502111931081 1.349457978664037, 103.8492427992397 1.34889887620342, 103.8482744053713 1.349457978664037, 103.8482744053713 1.35057618358527, 103.8492427992397 1.351135286045887))"
5020,"POLYGON ((103.8511795869766 1.351135286045887, 103.852147980845 1.35057618358527, 103.852147980845 1.349457978664037, 103.8511795869766 1.34889887620342, 103.8502111931082 1.349457978664037, 103.8502111931082 1.35057618358527, 103.8511795869766 1.351135286045887))"
5021,"POLYGON ((103.8531163747134 1.351135286045887, 103.8540847685818 1.35057618358527, 103.8540847685818 1.349457978664037, 103.8531163747134 1.34889887620342, 103.852147980845 1.349457978664037, 103.852147980845 1.35057618358527, 103.8531163747134 1.351135286045887))"
5032,"POLYGON ((103.8482744053713 1.349457978664037, 103.8492427992397 1.34889887620342, 103.8492427992397 1.347780671282186, 103.8482744053713 1.34722156882157, 103.8473060115029 1.347780671282186, 103.8473060115029 1.34889887620342, 103.8482744053713 1.349457978664037))"
5033,"POLYGON ((103.8502111931081 1.349457978664037, 103.8511795869766 1.34889887620342, 103.8511795869766 1.347780671282186, 103.8502111931081 1.34722156882157, 103.8492427992397 1.347780671282186, 103.8492427992397 1.34889887620342, 103.8502111931081 1.349457978664037))"
5034,"POLYGON ((103.852147980845 1.349457978664037, 103.8531163747134 1.34889887620342, 103.8531163747134 1.347780671282186, 103.852147980845 1.34722156882157, 103.8511795869766 1.347780671282186, 103.8511795869766 1.34889887620342, 103.852147980845 1.349457978664037))"
5035,"POLYGON ((103.8540847685818 1.349457978664037, 103.8550531624503 1.34889887620342, 103.8550531624503 1.347780671282186, 103.8540847685818 1.34722156882157, 103.8531163747134 1.347780671282186, 103.8531163747134 1.34889887620342, 103.8540847685818 1.349457978664037))"
5036,"POLYGON ((103.8560215563187 1.349457978664037, 103.8569899501871 1.34889887620342, 103.8569899501871 1.347780671282186, 103.8560215563187 1.34722156882157, 103.8550531624503 1.347780671282186, 103.8550531624503 1.34889887620342, 103.8560215563187 1.349457978664037))"
5044,"POLYGON ((103.8473060115029 1.347780671282186, 103.8482744053713 1.347221568821569, 103.8482744053713 1.346103363900336, 103.8473060115029 1.345544261439719, 103.8463376176344 1.346103363900336, 103.8463376176344 1.347221568821569, 103.8473060115029 1.347780671282186))"
5045,"POLYGON ((103.8492427992397 1.347780671282186, 103.8502111931081 1.347221568821569, 103.8502111931081 1.346103363900336, 103.8492427992397 1.345544261439719, 103.8482744053713 1.346103363900336, 103.8482744053713 1.347221568821569, 103.8492427992397 1.347780671282186))"
5046,"POLYGON ((103.8511795869766 1.347780671282186, 103.852147980845 1.347221568821569, 103.852147980845 1.346103363900336, 103.8511795869766 1.345544261439719, 103.8502111931082 1.346103363900336, 103.8502111931082 1.347221568821569, 103.8511795869766 1.347780671282186))"
5047,"POLYGON ((103.8531163747134 1.347780671282186, 103.8540847685818 1.347221568821569, 103.8540847685818 1.346103363900336, 103.8531163747134 1.345544261439719, 103.852147980845 1.346103363900336, 103.852147980845 1.347221568821569, 103.8531163747134 1.347780671282186))"
5048,"POLYGON ((103.8550531624503 1.347780671282186, 103.8560215563187 1.347221568821569, 103.8560215563187 1.346103363900336, 103.8550531624503 1.345544261439719, 103.8540847685819 1.346103363900336, 103.8540847685819 1.347221568821569, 103.8550531624503 1.347780671282186))"
5049,"POLYGON ((103.8569899501871 1.347780671282186, 103.8579583440555 1.347221568821569, 103.8579583440555 1.346103363900336, 103.8569899501871 1.345544261439719, 103.8560215563187 1.346103363900336, 103.8560215563187 1.347221568821569, 103.8569899501871 1.347780671282186))"
