Name,Description,geometry
kml_658,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.690338935596 1.34661941075711 0, 103.690234608053 1.34628645662873 0, 103.690083227975 1.3460686629352 0)"
kml_659,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.690816352702 1.34542526640872 0, 103.690836808199 1.34581561542405 0, 103.69089466488 1.34595012543831 0, 103.691044887576 1.3461698208929 0)"
kml_660,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.737779214167 1.34690839901983 0, 103.737432328148 1.34666269334441 0, 103.737278038287 1.34658943290884 0, 103.737108379987 1.34657141759159 0, 103.736876651567 1.34660576965461 0)"
kml_661,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.691044887576 1.3461698208929 0, 103.691223505431 1.34636239710435 0, 103.691857611945 1.34709882609306 0, 103.692066012191 1.34742464360304 0)"
kml_662,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.968396042237 1.3452714469554 0, 103.968017443631 1.34592960838408 0, 103.967288443121 1.34712304032858 0, 103.966783744623 1.34788103387385 0, 103.966322110656 1.348249735116 0)"
kml_663,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.963296109367 1.34774462068309 0, 103.963526681114 1.34814099562772 0, 103.963583737733 1.34818901056711 0, 103.963779566068 1.34828572696932 0, 103.964151374902 1.34833549564387 0)"
kml_664,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.963620383711 1.34878056721551 0, 103.96366661609 1.34865590202744 0, 103.963819490117 1.34847375164291 0, 103.963998265658 1.34836918326638 0, 103.964151374902 1.34833549564387 0)"
kml_665,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.736876651567 1.34660576965461 0, 103.736086198239 1.34731965136459 0, 103.735380792871 1.34802060473453 0, 103.734703295345 1.34854713087497 0)"
kml_666,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.790488920726 1.35090008830217 0, 103.790611891389 1.35061389539316 0, 103.790738598244 1.35022467466135 0, 103.790806142696 1.34999594587032 0, 103.790819205017 1.3497422294406 0, 103.79076843229 1.34950339229536 0, 103.790703062031 1.34933881766136 0, 103.790574306323 1.34917199727357 0, 103.790037579693 1.34871394534977 0)"
kml_667,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.793674698961 1.34807369162101 0, 103.794068895356 1.34852903458973 0, 103.794288616159 1.34876320969951 0, 103.794550425408 1.34895719280577 0, 103.794741035312 1.34903641544937 0, 103.794890287829 1.34906866835997 0, 103.795129303597 1.34907226337859 0, 103.795396485893 1.34906376023084 0, 103.795648573209 1.34899871234813 0, 103.796327269882 1.34882958591386 0)"
kml_668,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868712989779 1.32763036934174 0, 103.868716367422 1.32762867270543 0, 103.869304347728 1.32727280761918 0, 103.870139884286 1.32668603366495 0)"
kml_669,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.826765629065 1.32403005399889 0, 103.827109019708 1.32462803524752 0, 103.827730277775 1.3259304447785 0, 103.82793809757 1.32617610322811 0, 103.828111990892 1.32632335496201 0, 103.828373552579 1.32648033963381 0, 103.828653954341 1.32661158067076 0, 103.829093900744 1.32676711771111 0)"
kml_670,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.872177716828 1.32485647673786 0, 103.871452251611 1.32574253640162 0, 103.871028385199 1.32624299559114 0, 103.870456623821 1.32686842564061 0)"
kml_671,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.906711215973 1.32591162590135 0, 103.907294250119 1.32629199925448 0, 103.908153940255 1.32670544930163 0, 103.908516818631 1.32691806321113 0)"
kml_672,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.838352610163 1.3278617564425 0, 103.83786186487 1.32764325567432 0, 103.837268558642 1.32744098379656 0, 103.836777217739 1.32718983705793 0)"
kml_673,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.86832192397 1.32689715695414 0, 103.868459639052 1.3270834016109 0, 103.868580139034 1.32722633378028 0, 103.868670512796 1.32727830811521 0, 103.868778100639 1.32729996338093 0, 103.869112380636 1.32721785038637 0)"
kml_674,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868614571265 1.32751653207558 0, 103.868846958175 1.32739091974373 0, 103.869112380636 1.32721785038637 0)"
kml_675,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.827204422414 1.32732555886818 0, 103.82745772025 1.32743636314187 0, 103.827613489971 1.32750020079768 0, 103.827763441594 1.32754736466032 0, 103.827885279322 1.3275567983606 0, 103.828007116212 1.32753793267782 0, 103.828138325106 1.32748133691775 0, 103.82822956728 1.32737333517535 0, 103.828250538872 1.32726455734027 0, 103.828239247869 1.32714928610042 0, 103.828137624387 1.32697718801695 0, 103.827960257062 1.32689651198251 0, 103.827604118708 1.32682105009148 0, 103.827135887428 1.3267709715746 0, 103.826810039108 1.3268034338034 0, 103.826305135633 1.32689758581049 0, 103.826066394793 1.32699012060657 0, 103.825536402043 1.32729631784362 0)"
kml_676,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868206219755 1.32779133627283 0, 103.86828463789 1.32768906781974 0, 103.868370707919 1.32763709005685 0, 103.868614571265 1.32751653207558 0)"
kml_677,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.839178874872 1.32721942513782 0, 103.839285784837 1.32756272168294 0)"
kml_678,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.83961436492 1.32726141280745 0, 103.839445568891 1.32733294575976 0, 103.839334292135 1.32744359866012 0, 103.839285784837 1.32756272168294 0)"
kml_679,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868614571265 1.32751653207558 0, 103.868712989779 1.32763036934174 0)"
kml_680,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.861924679076 1.3276233846775 0, 103.862219896129 1.32805160775606 0, 103.862439823343 1.32824842471482 0, 103.862670426185 1.32835724867039 0, 103.863200307794 1.32851658406805 0, 103.8639070796 1.32886817328146 0, 103.864281689211 1.32902465981321 0, 103.86462138422 1.32900788587632 0, 103.864817019154 1.32898327109605 0, 103.865159379015 1.32887661226785 0, 103.866333182819 1.32850740988053 0, 103.8672624451 1.32824486383703 0, 103.86807758576 1.32794950419983 0, 103.868712989779 1.32763036934174 0)"
kml_681,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.839573322426 1.32972553511116 0, 103.839436425443 1.32963021814173 0, 103.839338007317 1.32953528723434 0, 103.8392785468 1.3293681291513 0, 103.839214949617 1.32893765085725 0, 103.839196535228 1.32881300142576 0, 103.83912887261 1.32859631492643 0, 103.839012001581 1.32840232809036 0, 103.838870524653 1.32825993168652 0, 103.838548074964 1.32802504901116 0, 103.838352610163 1.3278617564425 0)"
kml_682,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.844965462084 1.32988964859458 0, 103.842430265124 1.32981745303074 0, 103.841812006422 1.32973270814558 0, 103.841283752278 1.32958440497601 0, 103.84094687435 1.32943608482722 0, 103.840562144609 1.32922612418758 0, 103.84007951344 1.32890889436133 0, 103.839193064947 1.32840589900073 0, 103.838844337783 1.32813452802905 0, 103.838709715186 1.32805164331232 0, 103.838352610163 1.3278617564425 0)"
kml_683,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868712989779 1.32763036934174 0, 103.868902909646 1.32785004033618 0, 103.868976071279 1.32794099572774 0, 103.868990114947 1.32801449141187 0)"
kml_684,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.870456623821 1.32686842564061 0, 103.870146284933 1.32712806790577 0, 103.870017619802 1.32723571361312 0, 103.869463327693 1.32767874644107 0, 103.868990114947 1.32801449141187 0)"
kml_685,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868990114947 1.32801449141187 0, 103.868997589687 1.32805360958647 0, 103.868958891419 1.32810195837448 0, 103.868870032845 1.32819407460443 0)"
kml_686,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.870456623821 1.32686842564061 0, 103.870082831985 1.32726853021489 0, 103.869673922756 1.32760998089094 0, 103.869477857719 1.32776788581081 0, 103.86934617063 1.32787168978858 0, 103.868870032845 1.32819407460443 0)"
kml_687,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.837688778272 1.32726255195184 0, 103.838607394814 1.32757400427671 0, 103.838967589939 1.32776135707336 0, 103.839293940205 1.32797304001971 0, 103.839729074128 1.3281968908668 0)"
kml_688,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.839285784837 1.32756272168294 0, 103.839281901563 1.3276798929783 0, 103.839306113235 1.32772616021231 0, 103.8393645043 1.32783774690405 0, 103.839437511279 1.32795512601323 0, 103.839448655202 1.32797304325686 0, 103.839729074128 1.3281968908668 0)"
kml_689,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868870032845 1.32819407460443 0, 103.86856950173 1.32835346683398 0, 103.868440860171 1.32842169392874 0, 103.868193613818 1.32855282577138 0, 103.867990319833 1.3286533397119 0)"
kml_690,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868309040386 1.32880727067825 0, 103.868145506327 1.3286989898326 0, 103.867990319833 1.3286533397119 0)"
kml_691,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.868990114947 1.32801449141187 0, 103.868966095023 1.32803153179491 0, 103.868631888425 1.32822843665195 0, 103.868126501558 1.328482772846 0, 103.867718932072 1.32866326983184 0, 103.866773367864 1.32897504082847 0, 103.866677056898 1.32902535283676 0, 103.866488446975 1.32912388318434 0)"
kml_692,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.867990319833 1.3286533397119 0, 103.867713349809 1.328761508305 0, 103.867429284629 1.32885952457084 0, 103.866709769144 1.32905087988711 0, 103.866488446975 1.32912388318434 0)"
kml_693,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.839729074128 1.3281968908668 0, 103.840599343191 1.328673789738 0, 103.841295437064 1.32901381328867 0, 103.842030379004 1.329276563071 0, 103.842544000839 1.32936844825552 0, 103.842606837766 1.32937968927053 0, 103.843119507828 1.32940965068659 0)"
kml_694,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.841002956859 1.32800011466709 0, 103.840995349808 1.32832936489837 0, 103.841010566259 1.32843273372329 0, 103.84104860508 1.32852461704616 0, 103.841109468021 1.32858970216474 0, 103.841432799278 1.32875432531795 0, 103.842224010021 1.32913717085577 0, 103.842532125085 1.3292481958465 0, 103.843119507828 1.32940965068659 0)"
kml_695,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.855165888944 1.33046068429959 0, 103.855205549356 1.3301493392785 0, 103.855216693644 1.32988876643921 0, 103.855205407644 1.32977061312412 0, 103.85510958859 1.32959052063455 0, 103.854990809384 1.32948176642587 0, 103.854766782576 1.3293947016028 0, 103.853976270705 1.32944089065963 0, 103.85309132374 1.32942763634364 0)"
kml_696,SELETAR EXPRESSWAY,"LINESTRING Z (103.864741249654 1.4013000387568 0, 103.864089006204 1.40119640012569 0, 103.863438520027 1.40113132426977 0, 103.861916916888 1.4010547727621 0, 103.86069392831 1.40093610506116 0)"
kml_697,SELETAR EXPRESSWAY,"LINESTRING Z (103.867934858851 1.4014834816752 0, 103.867638144853 1.40139543086899 0, 103.867417511954 1.40136480692272 0, 103.866637690048 1.40129973385403 0, 103.865378564602 1.40130740787182 0, 103.864741249654 1.4013000387568 0)"
kml_698,SELETAR EXPRESSWAY,"LINESTRING Z (103.86620023284 1.4015217921561 0, 103.865895912188 1.40148351109217 0, 103.864741249654 1.4013000387568 0)"
kml_699,SELETAR EXPRESSWAY,"LINESTRING Z (103.868884909666 1.40152366633231 0, 103.867934858851 1.4014834816752 0)"
kml_700,SELETAR EXPRESSWAY,"LINESTRING Z (103.867934858851 1.4014834816752 0, 103.866961034383 1.40151412403969 0, 103.86620023284 1.4015217921561 0)"
kml_701,SELETAR EXPRESSWAY,"LINESTRING Z (103.868855628789 1.40220079837239 0, 103.868779353652 1.40185100334897 0, 103.868661426755 1.40169403741852 0, 103.868494050416 1.40162512742622 0, 103.867919170101 1.40163965198471 0, 103.867671909274 1.40159419236934 0, 103.867391362831 1.40158701765103 0, 103.866709018728 1.40156309987603 0, 103.86620023284 1.4015217921561 0)"
kml_702,SELETAR EXPRESSWAY,"LINESTRING Z (103.808431271151 1.41517199713571 0, 103.807964944196 1.41513590431586 0, 103.80751348066 1.41494925217085 0, 103.806967109841 1.41463576273022 0, 103.806687345629 1.41454481035579 0, 103.806443215224 1.4145048635799 0, 103.806200054804 1.41450788221147 0, 103.805964331319 1.41456805127412 0, 103.805749114745 1.41468203382354 0, 103.805347514164 1.41501353892137 0)"
kml_703,SELETAR EXPRESSWAY,"LINESTRING Z (103.801501138227 1.41690556819685 0, 103.801549194823 1.41702960958867 0, 103.801666164246 1.41721268789196 0, 103.80187759663 1.41734763000693 0, 103.801965439594 1.4173719088516 0, 103.802145385387 1.41737918057315 0, 103.802455649927 1.41724434682868 0, 103.802947867582 1.41691542089252 0, 103.803244235376 1.41677867231727 0)"
kml_704,SELETAR EXPRESSWAY,"LINESTRING Z (103.801139394285 1.41601181842203 0, 103.801501138227 1.41690556819685 0)"
kml_705,SELETAR EXPRESSWAY,"LINESTRING Z (103.802287612619 1.41619547429428 0, 103.802166388637 1.41632965763532 0, 103.801785422984 1.41642205762777 0, 103.801698524135 1.41648906798386 0, 103.801581582598 1.41663621269331 0, 103.801541163848 1.41672149816251 0, 103.801501138227 1.41690556819685 0)"
kml_706,SELETAR EXPRESSWAY,"LINESTRING Z (103.771373827588 1.42094324268849 0, 103.771493131115 1.42197039739066 0, 103.771576186897 1.42237452886295 0, 103.771684202141 1.42246636534583 0, 103.771855170726 1.42252709974358 0, 103.772016084174 1.42251698332144 0, 103.772146826736 1.42246637773542 0, 103.772307744002 1.42234492240563 0, 103.772378148697 1.42213236813803 0, 103.772408327013 1.42188944789487 0, 103.772408000261 1.421636738916 0, 103.772378169241 1.42138336173297 0, 103.772317832907 1.42113031835309 0, 103.772144941072 1.42084404837735 0, 103.772047108249 1.42066680592081 0, 103.771812306777 1.42033201426963 0, 103.771068760583 1.41958365073229 0, 103.770913329903 1.41944945617522 0, 103.770686973996 1.41933554273769 0, 103.770442610029 1.41926854082659 0, 103.770168663623 1.41926853421898 0, 103.769804123619 1.41925750812224 0, 103.76945504457 1.41925247923089 0, 103.769209857243 1.41922912083807 0, 103.768994616915 1.41915034206395 0, 103.768826709402 1.4190517056846 0, 103.768682093781 1.41893626778236 0, 103.768491798033 1.41877074765579 0, 103.768074827043 1.41835174161914 0, 103.766985826817 1.41741659880293 0)"
kml_707,SELETAR EXPRESSWAY,"LINESTRING Z (103.77104867842 1.4237602913423 0, 103.771062836565 1.42289092634689 0, 103.771034513158 1.42234935482494 0, 103.77097627362 1.42208667457836 0, 103.77089133685 1.42179603159358 0, 103.770807309063 1.42162081342889 0, 103.770696931298 1.4214698703677 0, 103.769148762328 1.41994170227303 0, 103.768734491072 1.41946519609591 0, 103.766985826817 1.41741659880293 0)"
kml_708,SELETAR EXPRESSWAY,"LINESTRING Z (103.77116820909 1.42079816368189 0, 103.7710923162 1.42008712492549 0, 103.771017067324 1.41985762621235 0, 103.770946098869 1.4196791255676 0, 103.770806472379 1.41951851769172 0, 103.770636921914 1.41942817259883 0, 103.770462382668 1.41939805524401 0, 103.770282856428 1.41942816381691 0, 103.770128261687 1.41951849913873 0, 103.770008574761 1.41962891137373 0, 103.769953715962 1.41975940135291 0, 103.769918804167 1.41988487176007 0, 103.769923787642 1.42002038260539 0, 103.769993598174 1.42021612131589 0, 103.770108291088 1.42039178529861 0, 103.770225386033 1.42053118889385 0)"
kml_709,SELETAR EXPRESSWAY,"LINESTRING Z (103.795108183572 1.4226215116431 0, 103.795097967123 1.42242609385615 0, 103.795149068778 1.42216896602599 0, 103.79528192391 1.42203526168065 0, 103.795476095772 1.4219221280917 0, 103.796549149624 1.42146959923916 0, 103.798092301738 1.42073937778638 0)"
kml_710,SELETAR EXPRESSWAY,"LINESTRING Z (103.766985826817 1.41741659880293 0, 103.768251080078 1.41814596416436 0, 103.768622852423 1.4185201468427 0, 103.768916358602 1.41873678085023 0, 103.769131264417 1.41885528016292 0, 103.769444676416 1.41893372794356 0, 103.769718619905 1.41897312237248 0, 103.769992565012 1.41895343742448 0, 103.770325213101 1.41893375314884 0, 103.770677426199 1.41901253463253 0, 103.770892666578 1.41909131415553 0, 103.771107905239 1.41926855893395 0, 103.771577513734 1.4196821306407 0, 103.771933484439 1.42005054978551 0, 103.772222711711 1.42041693680814 0, 103.772374086991 1.4206962516526 0, 103.772592731043 1.42106557955611 0, 103.772930960051 1.42193028196397 0)"
kml_711,SELETAR EXPRESSWAY,"LINESTRING Z (103.771448805136 1.41772581193186 0, 103.771597116906 1.41834298876187 0, 103.771655808406 1.41877624279883 0, 103.771753635397 1.41917011014406 0, 103.771871032165 1.41948520614953 0, 103.772027567416 1.41968214269218 0, 103.77237977141 1.42011540362078 0, 103.772653703801 1.42058804926674 0, 103.772790514889 1.42114045340799 0, 103.772930960051 1.42193028196397 0)"
kml_712,SELETAR EXPRESSWAY,"LINESTRING Z (103.772930960051 1.42193028196397 0, 103.773012155141 1.42219456801954 0, 103.77317820703 1.42258812690561 0, 103.773329904002 1.42284240440108 0, 103.773760193092 1.42339622967109 0)"
kml_713,SELETAR EXPRESSWAY,"LINESTRING Z (103.795693495355 1.42330072286746 0, 103.795241028779 1.42309463080689 0, 103.79497532313 1.42307405572008 0, 103.794648297591 1.42316661727226 0, 103.793350412745 1.42371170833103 0, 103.791228430933 1.42468293062364 0)"
kml_714,SELETAR EXPRESSWAY,"LINESTRING Z (103.785112472251 1.42514316359229 0, 103.785010222554 1.42548409563632 0, 103.785013371955 1.42562113843082 0, 103.785042732932 1.42573100384565 0, 103.785108424666 1.42585009362985 0, 103.785278988449 1.42600587474174 0, 103.785431426753 1.42607540359862 0, 103.787024799794 1.42609113706532 0)"
kml_715,SELETAR EXPRESSWAY,"LINESTRING Z (103.786860787667 1.42865824381385 0, 103.786567953905 1.42774716392508 0, 103.786351971629 1.42709662367186 0, 103.786288543314 1.42697928119825 0, 103.786125161888 1.42682086408686 0, 103.785899434781 1.42673151915 0, 103.785788425896 1.42671026972751 0, 103.785427442762 1.42670961466858 0, 103.784497538898 1.42674603542016 0, 103.782494846876 1.42661789229727 0)"
kml_716,SELETAR LINK,"LINESTRING Z (103.885564320996 1.40135458126764 0, 103.883336650867 1.40159558613567 0, 103.88311079057 1.40172719488714 0, 103.882991919277 1.40187076516414 0, 103.882932486198 1.40208611894214 0, 103.882884945737 1.40255271555279 0, 103.882854636241 1.40377699221579 0, 103.88279012209 1.40414294978169 0)"
kml_717,SELETAR WEST LINK,"LINESTRING Z (103.857647065448 1.3961749346988 0, 103.857498475828 1.39657572956622 0, 103.857450928319 1.39674920877784 0, 103.857421210986 1.39697652459339 0, 103.857403381989 1.39721580592576 0, 103.857415271794 1.3973713383233 0, 103.857444991789 1.39758070732506 0, 103.857510377439 1.39788578931984 0, 103.857658977417 1.39848398837923 0)"
kml_718,SELETAR WEST LINK,"LINESTRING Z (103.857889265872 1.39589726619031 0, 103.857694615641 1.39626466429554 0, 103.857581687594 1.3965398381141 0, 103.857528196717 1.3967851003771 0, 103.857504424032 1.39697652373353 0, 103.857498482612 1.397239732606 0, 103.85750442778 1.39743115655837 0, 103.857528205714 1.39766445509158 0, 103.857569815213 1.39790971636576 0, 103.857658977417 1.39848398837923 0)"
kml_719,SELETAR WEST LINK,"LINESTRING Z (103.851797133566 1.39635301140715 0, 103.852618658579 1.39643639527293 0, 103.852894448985 1.39653689043272 0, 103.853279605623 1.39674266797501 0, 103.853541132803 1.39693408974671 0, 103.853950065791 1.39732172010442 0, 103.85430669394 1.39766627961734 0, 103.854506405104 1.39784334595708 0, 103.85463954608 1.39794862809022 0, 103.854748912025 1.39801084009795 0, 103.854905827239 1.39806826576697 0, 103.855067497444 1.39809219192953 0, 103.855267207955 1.3980921900607 0, 103.855471672364 1.39803954690978 0, 103.856142124219 1.39775718896785 0, 103.856370363848 1.39767583194934 0, 103.856517767654 1.39764711693277 0, 103.856703213062 1.39763754419912 0, 103.856907678304 1.39767582658403 0, 103.857102634306 1.39775718028741 0, 103.857278570594 1.39789117538877 0, 103.857387937334 1.39802517116357 0, 103.857492549187 1.39819745142286 0, 103.857554366232 1.39837930391013 0, 103.857573388412 1.39856594183027 0, 103.857559124894 1.39879565133504 0, 103.857502067339 1.39902536037891 0, 103.857416479766 1.39925028472619 0, 103.857283342234 1.39950392311562 0, 103.857150203998 1.39969056259633 0, 103.856262217687 1.40080501923591 0)"
kml_720,SELETAR WEST LINK,"LINESTRING Z (103.857658977417 1.39848398837923 0, 103.85766492285 1.39869933999116 0, 103.857641150406 1.39891469191263 0, 103.857575771439 1.39917790139968 0, 103.857474730028 1.39939923558444 0, 103.857242925828 1.39968039207399 0, 103.856262217687 1.40080501923591 0)"
kml_721,SELETAR WEST LINK,"LINESTRING Z (103.86145283313 1.40140700013132 0, 103.861104766434 1.40140700430996 0, 103.860562694885 1.40140126709864 0, 103.859815207643 1.40133236318957 0, 103.859301666357 1.40126919915283 0, 103.858841381361 1.40120603441937 0)"
kml_759,TAMPINES AVENUE 12,"LINESTRING Z (103.945496033121 1.3660673075912 0, 103.945727169906 1.3660121893904 0, 103.9459744362 1.36600080809379 0)"
kml_760,TAMPINES AVENUE 12,"LINESTRING Z (103.943858730664 1.36837281676577 0, 103.944334720823 1.36785903892156 0, 103.944566904778 1.3675335986515 0, 103.944725608768 1.36717932528932 0, 103.944962968687 1.36651068818959 0, 103.94506495107 1.3663437453204 0, 103.945170944607 1.36623429711105 0, 103.945278906929 1.36616439115482 0, 103.945496033121 1.3660673075912 0)"
kml_761,UPPER CHANGI ROAD EAST,"LINESTRING Z (103.964336914615 1.34967283814101 0, 103.964348919338 1.35084682605068 0, 103.964277141311 1.35148308843989 0)"
kml_762,UPPER CHANGI ROAD EAST,"LINESTRING Z (103.964047915958 1.35264806207968 0, 103.964179659567 1.35207933058336 0, 103.964272632299 1.35176769594324 0)"
kml_763,UPPER CHANGI ROAD NORTH,"LINESTRING Z (103.963372897671 1.35502797437459 0, 103.963535617777 1.35434364837922 0, 103.963794083297 1.35351007123126 0, 103.964047915958 1.35264806207968 0)"
kml_764,UPPER CROSS STREET,"LINESTRING Z (103.841462760434 1.28876377988962 0, 103.841412651048 1.28862171337191 0, 103.841419598889 1.28843883539762 0, 103.841493973156 1.28823089002097 0, 103.841605688333 1.2881041664343 0, 103.84175337126 1.28799950922637 0, 103.841863737865 1.28792129576485 0, 103.842322314416 1.28766139689551 0, 103.842433958618 1.28755610943321 0)"
kml_765,UPPER JURONG ROAD,"LINESTRING Z (103.672669346438 1.33016236065987 0, 103.673334128644 1.33016241587945 0, 103.674154360403 1.3302889513881 0, 103.674594041011 1.3304004197862 0)"
kml_766,UPPER JURONG ROAD,"LINESTRING Z (103.674594041011 1.3304004197862 0, 103.676176843422 1.33046402056267 0)"
kml_767,UPPER JURONG ROAD,"LINESTRING Z (103.674594041011 1.3304004197862 0, 103.674688329329 1.33047673497358 0, 103.674762152169 1.33058200828543 0, 103.674829821441 1.33070585677481 0, 103.674909784721 1.33098451278225 0, 103.674839026648 1.33106500719736 0, 103.674820127562 1.33116082032003 0, 103.67481220219 1.33124737892083 0, 103.674848596109 1.33153134975451 0, 103.674606951411 1.33132810156535 0, 103.674294472624 1.33105977093798 0)"
kml_768,UPPER SERANGOON ROAD,"LINESTRING Z (103.895591006111 1.37064252033598 0, 103.895636838278 1.37056131360298 0, 103.895677195169 1.37043432269369 0, 103.895682236174 1.37026161531292 0)"
kml_769,WOODLANDS AVENUE 12,"LINESTRING Z (103.792707216349 1.42363854394647 0, 103.793077243997 1.42339500082476 0, 103.793284608937 1.42324396577986 0, 103.793469914203 1.42310181480029 0, 103.793687668596 1.42295061259043 0, 103.793922720152 1.42278605501369 0, 103.794167990616 1.42261121135391 0, 103.79441326108 1.42248779340239 0, 103.79475050376 1.42248779910102 0, 103.795108183572 1.4226215116431 0)"
kml_770,WOODLANDS AVENUE 12,"LINESTRING Z (103.797990384723 1.42102787638591 0, 103.796201674769 1.4222615503569 0, 103.795915524668 1.42250838906205 0, 103.795792886883 1.42278608639681 0, 103.795813320001 1.42311521090172 0, 103.796119896096 1.42365004391957 0, 103.796314060838 1.42398945656261 0)"
kml_771,WOODLANDS AVENUE 2,"LINESTRING Z (103.783304744094 1.42644227915041 0, 103.783974769634 1.42632807078921 0, 103.784287174339 1.42622520887287 0, 103.784463226241 1.42610400893772 0, 103.78459333268 1.42596230970618 0, 103.784833060681 1.42553310839193 0, 103.785112472251 1.42514316359229 0)"
kml_772,WOODLANDS AVENUE 2,"LINESTRING Z (103.789037424601 1.4257112926706 0, 103.787256243842 1.42644570561072 0, 103.786965320397 1.42662141304685 0, 103.786786411271 1.42686613380528 0, 103.78672508877 1.42708458157012 0, 103.786715027143 1.42722313890336 0, 103.78675655992 1.42772131745023 0, 103.786860787667 1.42865824381385 0)"
kml_773,WOODLANDS AVENUE 3,"LINESTRING Z (103.769944108851 1.42861742809545 0, 103.769674416157 1.42966257422879 0, 103.76943742134 1.43105991283247 0)"
kml_774,WOODLANDS AVENUE 3,"LINESTRING Z (103.76943742134 1.43105991283247 0, 103.769375937605 1.43122920338606 0, 103.769305430703 1.43131506979215 0, 103.769216217591 1.43137542086943 0, 103.76916572859 1.43139851778999 0, 103.768930512148 1.43135825704316 0)"
kml_775,WOODLANDS AVENUE 3,"LINESTRING Z (103.76943742134 1.43105991283247 0, 103.769545330395 1.43126581223541 0, 103.769646928402 1.43138292378675 0, 103.769768282568 1.43147911434562 0, 103.770410702984 1.43174664644385 0)"
kml_776,WOODLANDS CENTRE ROAD,"LINESTRING Z (103.768620138115 1.43679484396156 0, 103.768675216092 1.43729290185099 0, 103.768638560001 1.43903679607734 0)"
kml_777,WOODLANDS ROAD,"LINESTRING Z (103.75682362396 1.38722589324041 0, 103.756272517743 1.38679770713776 0)"
kml_778,WOODLANDS ROAD,"LINESTRING Z (103.755471729553 1.38863318920484 0, 103.756012441794 1.38854804678822 0, 103.75686404059 1.38844210136635 0, 103.757118655887 1.38835669161767 0, 103.75729073475 1.38825470942553 0, 103.757352056612 1.38813248037222 0, 103.757373279344 1.38801503229455 0, 103.757352066371 1.38785487428581 0, 103.757288420399 1.38765200634531 0, 103.757108075667 1.38747048935458 0, 103.75682362396 1.38722589324041 0)"
kml_779,WOODLANDS ROAD,"LINESTRING Z (103.75682362396 1.38722589324041 0, 103.756730977395 1.38716308219014 0, 103.756555937961 1.38712016715455 0, 103.756351924714 1.38713702776576 0, 103.756175075975 1.38721995299183 0, 103.755836252899 1.38745920111487 0)"
kml_780,WOODLANDS ROAD,"LINESTRING Z (103.755745547695 1.38903754723892 0, 103.755089672684 1.38890885538258 0)"
kml_781,WOODLANDS ROAD,"LINESTRING Z (103.759936409889 1.38956754032777 0, 103.759410126137 1.38953125160811 0, 103.758370467047 1.38930699892872 0, 103.757861245895 1.38923224241141 0, 103.757124197308 1.38911731110514 0, 103.756386299109 1.38907461918124 0, 103.755745547695 1.38903754723892 0)"
kml_782,WOODLANDS ROAD,"LINESTRING Z (103.755745547695 1.38903754723892 0, 103.755469138277 1.38906578587848 0, 103.755255252931 1.38916978598236 0, 103.755129636377 1.38927951543546 0, 103.755007075047 1.38944157686904 0, 103.75464510459 1.39013029166269 0)"
kml_783,YIO CHU KANG ROAD,"LINESTRING Z (103.858329887051 1.38844975590421 0, 103.858516262406 1.38994419199581 0)"
