name,latitude,longitude
Blk 618,1.4334902405191898,103.79639715585556
Blk 556,1.4333134741951998,103.79597019770507
Opp Blk 521,1.43464494959345,103.79352674536877
Blk 519A CP,1.43479106906247,103.7925444431126
Bef Admiralty Stn/Blk 680,1.4397387269362398,103.8025081158021
Blk 683A,1.4399264222861998,103.80263149734922
Blk 793,1.44211880036977,103.80304911976371
Opp Blk 793,1.4418494178268502,103.80309468577371
Woodsvale Condo,1.4438870617351698,103.80622284389756
Opp Woodsvale Condo,1.44430697551185,103.80713784459923
Aft Gambas Ave,1.4468921811945301,103.80982770058664
Seagate,1.44667808186871,103.80985736845513
Blk 681A,1.43923143369845,103.80372860775078
Opp Blk 681B,1.43909453192901,103.8036760000029
Blk 684B,1.4416971090803001,103.80525516994506
Blk 685A,1.4414634989333701,103.80545909188204
Blk 788E,1.44445189092675,103.80275437815418
Opp Admiralty Sec Sch,1.4465629999999998,103.803336
Woodsvale Condo,1.44457845619804,103.80448623998072
JB Sentral Bus Ter,1.4634583411256499,103.76442341207212
Blk 691D,1.3769559999999998,103.867019
Blk 694C,1.38232,103.844173
Sunshine Bakery,1.46417400978934,103.81298347775379
Opp Sunshine Bakery,1.46379183832972,103.813587498325
W'Lands Sunny Food,1.4623769225129097,103.80898707919847
Opp W'Lands Sunny Food,1.4625580134543001,103.81005089658552
Opp Sumitomo Bakelite S'pore,1.4607771768418798,103.80582927631107
Sumitomo Bakelite S'pore,1.46054631909982,103.80617388921057
Bt Panjang Temp Bus Pk,1.38376399998384,103.7582999999956
Opp Mandai Camp 2,1.4105360569245202,103.77449402303928
Mandai Camp 2,1.4104789032488603,103.77547240613428
Aft Mandai Lake Rd,1.4109193571942198,103.7794566466511
Bef Mandai Lake Rd,1.41056509187543,103.77968553987141
LP 162,1.41109191008995,103.78316982719808
LP 159,1.41075606597918,103.78320916874394
Aft Jln Ulu Sembawang,1.4126831752950302,103.78892108182363
Bef Jln Ulu Sembawang,1.41239185628293,103.78930383598242
Mandai Agrotech Pk,1.4152938185780701,103.79737495337395
Opp Mandai Agrotech Pk,1.4150210915562702,103.79763214717948
Bef Mandai Ave,1.41583154711836,103.80385151827095
Aft Mandai Ave,1.41601156056508,103.80203473964005
Mandai Crematorium,1.41176331480418,103.80578610823427
Opp Mandai Crematorium,1.41314885322808,103.80529445672701
Opp Upp Seletar Reservoir,1.4054213754882698,103.80892543786543
Upp Seletar Reservoir,1.40560991243809,103.80795339830529
SCDF Nee Soon Camp,1.40274777797647,103.81238027797018
Opp SCDF Nee Soon Camp,1.4029276207033998,103.81200115976088
Aft Meng Suan Rd,1.4024103860869899,103.81439973574913
Opp Meng Suan Rd,1.40220535791866,103.81401491687515
Aft Mandai Rd,1.40944188012509,103.77966346202636
Bef Mandai Rd,1.40961851672775,103.77929091400648
S'Pore Zoo,1.40462388269986,103.78935694475769
Opp Mandai Crematorium & Columbarium,1.41557085636805,103.8094962642582
Mandai Crematorium & Columbarium,1.41521080481899,103.80907903666171
Opp Kim Hock Corp Pte Ltd,1.41051803168987,103.75228251770572
Kim Hock Corp Pte Ltd,1.4105430550966298,103.75244718246051
WHYE WAH DEVT & CONSTRN,1.41337474993907,103.75177016684296
SIT LEY TIMBER,1.41359128228018,103.75189550271324
Opp Crown Alliance Industries,1.4163160467177298,103.75124374338002
Asia Rattan Trading Co,1.41665386559511,103.75136638264013
DHdeco Pte Ltd,1.41926629646719,103.75071744712069
Sim Hup Co,1.420040467845,103.75074630835056
Aft Sg Kadut Eating Hse,1.42276696289419,103.75010170518757
Aft LCS Optiroc Pte Ltd,1.4231819921010402,103.7501925325452
Poh Cheong Concrete Products,1.4261260435369298,103.74894489726995
Tropical Furniture Ltd,1.4264399252605,103.74887339054355
Opp Wason Wood Ind,1.4292093691445402,103.74707415989546
Wason Wood Ind,1.4293684026762599,103.74721764191128
Aft Kranji Cres,1.43392569720193,103.74846964367356
Bef Kranji Cres,1.43387888896839,103.74860194398363
Opp Kranji Wtr Reclam Plt,1.42753888899762,103.75641027798768
AFT KRANJI WATER RECLAMATION PLANT,1.42763,103.7566
Opp Ordinance Supply Base,1.4301926513916698,103.75584633886156
Kranji Wtr Reclam Plt,1.4288515447180399,103.75622617449282
Aft Jln Lam Huat,1.43245972200669,103.75543333298813
Blk 2,1.43218727065725,103.75568435534464
Aft SMRT Buses Kranji Depot,1.43528737784327,103.75494271333444
Lip Guan Ind,1.4348751185410202,103.75521112659418
Tan Chiang Bros Marble,1.4081218190728302,103.75361193086512
Bef Sg Kadut Way,1.40797195308481,103.7535208650928
Ctrl Granite Ind,1.4383065782823998,103.74365393048626
Bef Fishing Ground A,1.4384191025473503,103.74316251360835
Daiya Engrg,1.43666749998525,103.74684027798632
Econ Group,1.43707187354398,103.74581261172024
Tong Seng Concrete Ltd,1.4356326647634,103.74855065686644
OPP SHINGDA CONSTRN,1.43471927034855,103.75086631663142
Aft Kranji Cres,1.4346796758553702,103.75053324827904
Dapolite Ind,1.43689816677634,103.75406639623812
Aft Kranji Rd,1.43646977071566,103.75373454312799
Kranji Reservoir Pk B,1.4383674275062999,103.73578447263064
Sg Buloh Wetland Reserve,1.44513667520796,103.72983812848105
PUB Quarter,1.43868741216241,103.73509597131071
Opp PUB Quarter,1.43853758245996,103.7356230093544
Long Kuan Hung Crocodile Farm,1.44030777799976,103.7321016670081
Opp Nyee Phoe Group,1.4405789318193103,103.72792746500629
Aft Neo Tiew Rd,1.4370552073333502,103.72546776099372
Opp Parish Of Christ Ch,1.3118199999951798,103.84719777801662
Parish Of Christ Ch,1.31194891032358,103.8476385617414
United Sq/Bef Novena Stn,1.3173533543911,103.84421700922243
Opp United Sq,1.3164794161467301,103.84484281963607
Opp Novena Ch,1.3212730729279099,103.84177172353407
Novena Stn Exit B,1.32109968376279,103.84224304873379
Novena Stn,1.31962671001555,103.84343862536717
Novena Lodge,1.3236233332491398,103.84161545670324
Opp Novena Lodge,1.32354108650178,103.84189326889334
Thomson Med Ctr,1.3258780559999999,103.84181190000001
Opp Thomson Med Ctr,1.32489453398384,103.84211744421322
Opp Hotel Royal,1.31743500021924,103.84143789916806
Hotel Royal,1.31702163080967,103.84164776289316
Bef Carlisle Rd,1.31572306955077,103.84707504887321
Opp Carlisle Rd,1.3158394166193101,103.84693372586678
Pek Kio Mkt,1.31663163574561,103.85024851239793
Blk 51/Opp Pek Kio Mkt,1.31665493432357,103.85044724612105
Revival Ctr Ch,1.31875833024702,103.84655495764228
St. Joseph Instn Jnr,1.31829503182752,103.8458185038638
Natl Skin Ctr,1.31930304159281,103.84933923160257
Opp Tan Tock Seng Hosp,1.3189880880063998,103.84929028517206
Bef Kim Keat Lane,1.3245606607711298,103.85326623915941
Bef Jln Dusun,1.3266570061918501,103.84366009715464
Aft Irrawaddy Rd,1.32647401158756,103.84420812253343
Zhongshan Mall,1.32663388888255,103.84641000001729
Opp Zhongshan Mall,1.32640402126103,103.8464203281907
Opp Public Mansion,1.32606229603246,103.84849190712966
Bef Balestier Plaza,1.3260450000298798,103.84902388888723
Opp Shaw Plaza,1.32496824756028,103.85050892832004
Shaw Plaza,1.3249047220069599,103.85096555600263
Aft Pegu Rd,1.32392782849174,103.85158181192296
Opp Balestier Pt,1.32306968689436,103.85256705148909
Bef Blk 104,1.32143805851672,103.85303776267591
Opp Blk 104,1.32095764720403,103.85283489560972
Northlight Sch,1.3187247220145601,103.85492583301323
S'pore Indian Assn,1.318301,103.8552335
Opp S'pore Khalsa Assn,1.31724802771626,103.8572754498738
S'pore Khalsa Assn,1.317187,103.857005
Farrer Pk Stn Exit A,1.3124049999814198,103.85486499997728
Opp Farrer Pk Stn,1.31236388897416,103.85507888893756
Kentish Lodge,1.31608827183208,103.85322332407408
Farrer Pk Stn Exit D,1.31251000009337,103.8526780549204
Kentish Green,1.31587261047802,103.85178565977448
Aft Gloucester Rd,1.3136845041501,103.85083079337345
Blk 122,1.31862919267946,103.85727882383884
Blk 107,1.3193048178340199,103.85957694494822
Farrer Pk Tennis Ctr,1.3121601543869799,103.84857773804022
Blk 82,1.3233798600556899,103.85626145335384
Opp Tan Tong Meng Twr,1.327841667,103.84061109999999
Thomson Flyover,1.3289424897379098,103.8406650849602
Old Police Academy,1.3304111109999999,103.83913309999998
Opp Old Police Academy,1.3302549684081002,103.8397133983878
S'pore Polo Club,1.33162906440184,103.83859992029566
Opp S'pore Polo Club,1.3316582874221798,103.83888866147535
Opp SLF Cplx,1.33343558724869,103.8379172613076
SLF Cplx,1.3338213150365,103.83795811295673
AFT ANDREW RD,1.3363535272698202,103.83707802024657
AFT TOA PAYOH RISE,1.3370325833883,103.83735019393414
Mt Alvernia Hosp,1.3412578526636498,103.83660435635784
Macritchie Reservoir,1.3421925699890802,103.83596576505084
Opp Macritchie Reservoir,1.3417828987275902,103.83615392311769
Opp Marymount Convent Sch,1.3405549685403,103.83888813472058
Bef Marymount Convent Sch,1.34154969745419,103.83962581957272
Opp Catholic JC,1.3264806085491598,103.83401870730577
Catholic JC,1.325881667006,103.83453421618759
Old Police Academy,1.32753637537789,103.83724817699014
Opp Old Police Academy,1.3270927780085602,103.8397080559738
Opp Andrew Rd,1.34064833298154,103.83271333302343
Bef Andrew Rd,1.3401430560169398,103.83257583298695
Opp Braddell View,1.34409261817375,103.83934772641123
Braddell View,1.34436688449065,103.84032264966957
Toa Payoh Int,1.33202083385749,103.84692763524868
Bef Bishan Rd,1.3450412731340802,103.84263401771713
Aft Bishan Rd,1.34403333300249,103.84368166701323
OPP BLK 1004,1.34431313758435,103.84766088139544
Blk 1004,1.3435991826974498,103.84736537931644
OPP BLK 998,1.3440485297421598,103.85026155631284
Aft Muhajirin Mque,1.3433381772842101,103.85130310024306
Blk 19,1.3272115178369799,103.85978762051998
BLK 147,1.3433882070934902,103.85469257245785
Blk 219,1.34309745890513,103.85622585798508
BCA Academy,1.34352174018964,103.85873879159365
Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
Trellis Twrs,1.32991416932901,103.8438184322432
Opp Trellis Twrs,1.3293147715844298,103.84382885735748
Aft Blk 195,1.33081389290944,103.86084079742359
Opp Blk 195,1.3299169026560802,103.86027368842302
Opp NKF,1.32652328466497,103.85488905075222
Bet Blks 33/34,1.32697666701265,103.85817111102129
Opp Blk 65,1.32782675894568,103.85810762054241
Blk 29,1.3254466669810199,103.85938111100755
Blk 163,1.3322070363771101,103.84419754508006
Oleander Twrs,1.3327183329786398,103.84404416701969
Philips S'pore,1.33627740506187,103.84333464003154
Opp Philips S'pore,1.33640498933489,103.84357399610558
Blk 131,1.33834001400213,103.84365712218607
Blk 128,1.33810803464351,103.84385638188928
Braddell Stn/Blk 111,1.34093830148518,103.845406453305
Blk 117,1.3401318334910102,103.84465978021645
Braddell Stn/Blk 107,1.3409498853794,103.8477798112237
Braddell Stn/Blk 106,1.34069018059141,103.84803485038329
Opp Toa Payoh Stn,1.33306633976898,103.84656071660623
Toa Payoh Stn,1.33318499999452,103.84678305554866
Blk 138B,1.33636138602833,103.84608389640735
Blk 84B,1.33547301693721,103.84663861149124
Blk 121,1.33918030742933,103.84650759525915
Blk 101C CP,1.3392587323071299,103.846784488714
Lighthouse Sch,1.33832189895284,103.84081528160415
Bef Caldecott Stn,1.33814528405956,103.84086885618204
Opp Jackson Sq,1.33801162125737,103.84822863361009
Jackson Sq,1.33775023417492,103.84880288106709
Opp Blk 177,1.3343049899736998,103.84878423860208
Blk 177,1.3341219444916799,103.84894805557066
Opp Caldecott Stn,1.3380461111150501,103.8389949999753
Aft Caldecott Stn,1.33782999993927,103.83860000005329
Chung Hwa Free Clinic,1.3329698063249,103.8514208793844
Opp Chung Hwa Free Clinic,1.3327874654695901,103.85165691373103
Opp Blk 73,1.33403167346972,103.851281404484
Blk 73,1.3340423993633101,103.85147452356613
Jackson Sq,1.33683113907107,103.84974718092391
Blk 56,1.3370242055511798,103.84992957112877
Blk 68,1.33444611098518,103.85362416699164
Blk 34,1.33501934336797,103.85386490982448
Blk 59,1.3369700601271999,103.85224710756584
Blk 50,1.33715967694295,103.85231928852072
Blk 35,1.33411036071703,103.85462603898891
Opp Blk 35,1.33390300713051,103.85467626312278
Blk 23,1.3343580096038898,103.85721839168514
Blk 25,1.33412138901702,103.85712611102798
Toa Payoh Stadium,1.3312589884768,103.8527071071997
Opp Toa Payoh Stadium,1.3314681753237398,103.852686881995
Blk 27,1.3324630662627601,103.85581029367948
Opp Blk 26,1.33287166703192,103.85586083299009
Pei Chun Public Sch,1.33625777803173,103.8556225000278
United Medicare Ctr,1.3361930560055801,103.8554425000288
Blk 2,1.33836800687246,103.85328005892129
Blk 52,1.3386283329863702,103.85268888900069
Blk 1,1.33974408909931,103.85298121607642
Blk 237,1.3400183329806499,103.85273333299853
First Toa Payoh Pr Sch,1.33992964917756,103.8565158565736
Braddell Tech Bldg,1.33988664001033,103.8583063045366
Blk 227,1.33972612917249,103.85808211459386
Opp Blk 231,1.3376513888146002,103.8598834966415
Blk 231,1.33696449411474,103.85973389508499
Blk 102,1.3283018608185702,103.85082868868595
Opp Blk 102,1.3280197117478703,103.85105250762085
Blk 105,1.328301,103.853806
Curtin S'pore,1.32803305599299,103.853917500026
Blk 17A,1.33630975081569,103.85712939407202
Opp Blk 5,1.33825111098581,103.85541166702772
Blk 202,1.34083165668042,103.84976000739448
Toa Payoh Police Ctr,1.3404494587646498,103.85000305578686
Blk 114,1.3253199216809,103.85731928602706
Opp EASB,1.3274961765663502,103.84578619081431
Toa Payoh Polyclinic,1.33524833301564,103.85859277800392
Opp Toa Payoh Polyclinic,1.33536277799489,103.85871194397946
St. Michael's Ter,1.3260375975124499,103.85537211273477
Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827
Opp Toa Payoh Swim Cplx,1.3311571230376202,103.85017633434693
Bef Blk 221,1.3413264351701102,103.85733489917507
Blk 210 Mkt/FC,1.3399180559800399,103.85386250003323
Caldecott Stn,1.33735684086973,103.83941071527671
Bishan Int,1.35045541249544,103.84988083722293
ST. THERESA'S HME,1.3455535114331498,103.83826335532179
OPP ST. THERESA'S HME,1.34600349626668,103.83871779531223
Opp Shunfu Est,1.34967996840542,103.83652457261992
Shunfu Est,1.34939240848355,103.83729222566143
Thomson CC,1.3514468173532799,103.83591070615076
Bef Thomson Ridge,1.3530783161279198,103.8343639597673
Bef Jln Todak,1.35362664583092,103.83422172361445
Bef Thomson Plaza,1.3549950000000002,103.8316003
Opp Thomson Plaza,1.3554709999999999,103.83122309999999
Bef Windsor Pk Rd,1.3571583010953001,103.82883507046124
Aft Windsor Pk Rd,1.3577715928627399,103.82894351047115
Opp Flame Tree Pk,1.36063333692202,103.82834252087906
Flame Tree Pk,1.36082666696977,103.82864333297206
Opp Faber Gdn,1.3631930379887802,103.82783467220469
Faber Gdn,1.3641316415793703,103.82823689416605
Bef Ang Mo Kio Ave 1,1.36482025993725,103.8279237884758
Aft Ang Mo Kio Ave 1,1.3666063816547298,103.828428661727
Bef Marymount Lane,1.34549638897792,103.83890138902031
Aft Bishan St 21,1.34535833299508,103.83917666703186
Marymount Stn,1.35016694219359,103.83947418569129
Opp Marymount Stn,1.3496805772652098,103.83978033272379
Blk 319,1.3531580520899498,103.84031279218438
Marymount View,1.3525634599965302,103.8404366731736
Opp Whitley Sec Sch,1.35566500759395,103.8413270652052
Whitley Sec Sch,1.35548111090619,103.84161232917471
Opp Blk 263A CP,1.3595063466985,103.84134061287277
Blk 260,1.35968664141033,103.84173532084299
Opp Blk 254,1.3622114241431902,103.84214462138529
Blk 254,1.36213468684692,103.84248787868404
Blk 23,1.35466138896969,103.83630694400976
Sin Ming Plaza,1.3530396337333999,103.83582310695057
Amtech Bldg,1.35607279929568,103.83781001395548
Blk 25,1.35496333303081,103.83681111097367
Blk 7 Ind Est,1.3583794482858602,103.8390891739228
Blk 22A CP,1.35754830843445,103.83899242953869
Opp Nea Reg Off,1.36128501070806,103.83850250682742
Aft Nea Reg Off,1.3609982873301798,103.83852670989133
Opp Raffles Instn,1.34707169454274,103.84712672325323
Raffles Instn,1.3460611110228602,103.8465836110301
BLK 115,1.34816840593896,103.8484543562104
Blk 501,1.34822303496432,103.84927239325485
BISHAN STN,1.3508999784473201,103.84797987894206
OPP BISHAN STN,1.35100305612802,103.84765878186458
OPP BLK 217,1.35615639153054,103.84995659632312
BLK 210,1.35538305217047,103.84911895270494
BLK 125,1.3467882954039498,103.85199823380812
Opp Blk 125,1.3471159591461999,103.85199575975044
Opp Bishan Stadium,1.35285975794309,103.85179055539537
Bishan Stadium,1.3533579241526499,103.8511190167485
Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001568
Kuo Chuan Presby Sch,1.34970265350038,103.85391302825673
Blk 169,1.3466563890215302,103.85432083296934
Zion Bible Presby Ch,1.347206111,103.8545811
Shunfu Mart,1.35231394964571,103.8371139764859
Blk 314,1.35174011670427,103.83794546128105
Raffles Instn,1.3486113890019098,103.84592361100985
Opp Raffles Instn,1.3484913784344799,103.8452725001234
Opp Bosch,1.34684500003106,103.84162388899556
Bosch,1.34722500001495,103.8412483330228
CityCab,1.36135000000011,103.84029472198131
Opp CityCab,1.3615397007915802,103.84049549859829
Bef Bright Hill Tp,1.3628547219772398,103.83701277802122
Opp Bright Hill Tp,1.36312998205072,103.83678361109051
Blk 407,1.36355638900203,103.83394166697737
Bishan Pk Sec Sch,1.3637398272719,103.83379317461136
Ai Tong Sch,1.3608097219847501,103.83211750001259
Opp Ai Tong Sch,1.36125666702141,103.83196166697408
Blk 454,1.35929833296604,103.83032083300759
Opp Blk 454,1.35947344252352,103.8301455974542
Blk 257,1.3599433334104498,103.84379568310378
Blk 245,1.36018670154842,103.84386020713477
Bishan Nth Shop Mall,1.3583043282821399,103.84496212009293
Opp Bishan Nth Shop Mall,1.3580447373693298,103.84516933880761
Opp Blk 203,1.3544429174453798,103.84696320325271
Blk 202,1.3546400282091102,103.84701632494391
Guangyang Sec Sch,1.3454166669782002,103.85048888897714
Blk 131,1.34534609724691,103.85126805621526
Opp Guangyang Pr Sch,1.3463999649489298,103.84980877522956
BLK 151A MKT,1.345658889,103.8553811
Ang Mo Kio Int,1.36968769913339,103.84856716193268
Blk 207,1.3656704482087498,103.84341042482096
Blk 307A,1.36618666697727,103.84418333302729
Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092
Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578
Opp Courts Ang Mo Kio,1.373558,103.844975
Courts Ang Mo Kio,1.37350472194557,103.84532571985918
Bef Ang Mo Kio Ave 5,1.376444,103.844638
Bef Ang Mo Kio Lib,1.3762849891494,103.84498299185915
Blk 244,1.3672880168817199,103.83404076959499
Opp Blk 244,1.3669199715067601,103.83405562626137
Blk 310C,1.3643366490774098,103.84490672378502
OPP BLK 315,1.36389805596869,103.84585916699372
TECK GHEE CT,1.3635897219993303,103.84786694396757
OPP ANG MO KIO SWIM CPLX,1.36297001065247,103.8484911674186
BLK 331,1.36167975047647,103.8509279979783
OPP BLK 333,1.36118777797342,103.85104805596895
Aft Ang Mo Kio Ave 10,1.3573209780098399,103.85465761724518
Bef Ang Mo Kio Ave 10,1.35708169204878,103.85433890252277
Opp Blk 255,1.37107664581619,103.83482933088284
Blk 255,1.37089833300275,103.83476694396748
BLK 258,1.37053305192374,103.83653495602836
BLK 110,1.37046966291161,103.83679073259785
BLK 170,1.37447193336668,103.83756404776229
BLK 163,1.37430000000968,103.8376727779823
OPP BLK 155,1.37608498575075,103.8392761423928
BET BLKS 152/155,1.37638119735545,103.83952322759049
MAYFLOWER SEC SCH,1.36861222198461,103.83634833298528
OPP MAYFLOWER SEC SCH,1.36880777071199,103.83679395921905
Opp Ang Mo Kio Pr Sch,1.3699560800605401,103.83959341119169
Ang Mo Kio Pr Sch,1.36960577947339,103.83993274827546
Blk 129,1.36966012463918,103.84193909880943
Blk 209,1.3691860935030002,103.84332015576305
Blk 700B,1.3691351864327401,103.84618005827468
Blk 322,1.36873836498602,103.84719306132868
Blk 324,1.36875490594243,103.84661006967285
Aft Grandeur 8,1.3768900283298897,103.84617199453345
Opp Grandeur 8,1.3772094440158,103.84628222196814
Aft Ang Mo Kio Stn Exit A,1.3694694191650802,103.8507545449557
Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571647
Blk 586,1.3699632678105602,103.85356664655986
Blk 427,1.36968919033429,103.85404760550173
Blk 570,1.3694902568173999,103.85601277845505
Blk 452,1.36910303231028,103.85615045297929
Blk 564,1.3691886142632401,103.85886147831552
Opp Blk 565,1.3689015269781297,103.8583265688086
Blk 5022,1.3701950053058503,103.86284675062744
Opp Blk 5022,1.3698883530685402,103.86306604022437
Blk 332,1.3614361081962498,103.85257506359629
Opp Christ The King Ch,1.36205969144532,103.85305482306448
Blk 354,1.3639846735446999,103.85237785571756
Blk 420,1.36449772525141,103.85247983714416
Blk 346,1.3671947372081297,103.85056845375877
Blk 422,1.3678447007404,103.85057966582927
Opp Blk 504,1.37462142095238,103.84782467173314
Blk 504,1.3747733329962701,103.84810527802902
Nanyang Poly,1.37647777885877,103.85003474200924
Blk 502,1.3761533476807901,103.8499921086812
Opp Blk 4025,1.35874638898802,103.85588277797045
Blk 409A,1.3623830628996798,103.85568284134344
Blk 475,1.36288998904353,103.85594804936486
Blk 443,1.3657416739058998,103.85608617430735
Blk 465,1.36638973614786,103.85660537812751
Aft Ang Mo Kio Int,1.37161972202016,103.8482886110145
Bef Ang Mo Kio Stn Exit B,1.3713730230072299,103.848661116474
Blk 522,1.3729466814703999,103.8516353477965
Opp Blk 522,1.3727083329713703,103.85213888899418
Blk 527,1.37235305596731,103.8542291670297
Opp Blk 527,1.37206167776818,103.85489094693371
Blk 561,1.370346604537,103.85818552348591
Blk 549,1.37328474238491,103.85715387505564
Blk 507,1.3741816948901697,103.85076922983177
Opp Blk 507,1.3746081045073,103.85088955053742
Blk 643,1.3772350180851698,103.84059645206443
Blk 151,1.37693336122245,103.84120098441313
Blk 649,1.3774799714634698,103.84339938777069
Opp Blk 649,1.3772016702488998,103.84349683756662
Opp Blk 538,1.37613470846106,103.85329655992399
Blk 538,1.3757933507746598,103.853200441537
Ite Coll Ctrl,1.37599497932237,103.855765341723
Opp Ite Coll Ctrl,1.37566138900563,103.855796667004
Aft CTE,1.37717165299187,103.86010323265268
Bef CTE,1.37700806651463,103.86055355422363
Opp AMK Ind Pk 2,1.37787138898682,103.8626630559814
Aft Blk 5000,1.37758835823729,103.86257049780347
Blk 5028,1.3716763822511202,103.86344756349828
Opp Blk 5023,1.37121805600151,103.86373555598496
Blk 5046,1.37342640743158,103.8628875061645
Opp Blk 5043,1.3733597291276003,103.86303621815657
OPP BISHAN PK,1.35839974282084,103.85132688003486
BISHAN PK,1.3585711110320202,103.85104805599869
Blk 532,1.37425472964633,103.85491933752175
Blk 540,1.37487817367914,103.85483080978987
Blk 574,1.37105833303092,103.85665833302313
Blk 555,1.3717344161354097,103.85671893941708
Opp Blk 5060,1.3753066670003402,103.86177388902529
Blk 5056,1.3748947220216599,103.86180138897764
Townsville Pr Sch,1.3594213890213098,103.85514583300495
Opp Townsville Pr Sch,1.3593577779887,103.8552925000032
BLK 220,1.36489470522366,103.84057417396242
OPP BLK 220,1.36467168386173,103.84050288513413
BLK 223,1.36595331171712,103.83773071305599
OPP BLK 223,1.3655880696456,103.83801666007231
Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711313
Sing Ind Cplx,1.3757396736275402,103.86460906116301
Opp Techplace 2,1.37854275740549,103.86551861831312
Techplace 2,1.37834008020794,103.86686274044777
Ang Mo Kio Depot,1.3858983110144198,103.84757704926119
Opp The Calrose,1.38226165654508,103.83570434976829
The Calrose,1.38228305598375,103.83616944399448
OPP SEASONS PK,1.3857011784031998,103.83872706499656
SEASONS PK,1.3856519373304599,103.83917105055716
Opp NCS Hub,1.38944774212221,103.84360331162512
NCS Hub,1.3891573228776002,103.84383135324572
Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668
Ue Bizhub Ctrl,1.39110547694961,103.84659281119059
Opp ST Electronics,1.3923998014128,103.8489623936009
ST Electronics,1.3920822654425,103.84909518015895
Bef KLC Intl Inst,1.3924627408516699,103.85261828242731
Aft KLC Intl Inst,1.39195216697174,103.85336802569405
Opp Sunrise Gdns,1.39177133420779,103.8559732827973
Aft Sunrise Gdns,1.39129403706334,103.85630398734284
Opp Serenity Pk,1.3909401415525002,103.85967918415773
Serenity Pk,1.3904944727375201,103.85993348003521
Blk 180,1.3769555626712702,103.83777368753996
Blk 617,1.37728530731209,103.83784706311131
Opp Blk 604,1.3794313890177399,103.83519777802984
Blk 604,1.3795530200199397,103.83549938754196
BLK 612,1.37986282047018,103.83965970254059
BLK 641,1.3789401161774497,103.84007487448595
OPP BLK 622,1.38151305598601,103.83902055596756
BLK 622,1.38147638900431,103.8392680559805
Ang Mo Kio Comm Hosp,1.3833944010563002,103.84033124792221
Opp Ang Mo Kio Comm Hosp,1.3833620002530602,103.8406500476486
Opp Yio Chu Kang Cc,1.3812363922609299,103.84100233602072
CASTLE GREEN,1.38564388899504,103.84229777803078
OPP CASTLE GREEN,1.38573179925587,103.84259428959234
Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943
Yio Chu Kang Stn,1.382955,103.843613
Blk 645,1.3795247679563,103.8426631996752
Aft Blk 648,1.3785911396682098,103.8443777268119
Opp Blk 646,1.37863166702811,103.84468444401315
Aft Ang Mo Kio Fire Stn,1.3860375946868202,103.8455676081697
Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141
Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938
SMRT Buses AMK Depot,1.38851043039698,103.84591573293088
Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135694
Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102197
Aft Yio Chu Kang Rd,1.3893298525876299,103.84071031595587
Bef Yio Chu Kang Rd,1.38966405934167,103.84085200603316
Countryside Est,1.39093600499761,103.83885575492442
Opp Countryside Est,1.39141346219733,103.838728748455
Bullion Pk Condo,1.3924244439738,103.83649555600854
Opp Bullion Pk Condo,1.3925255497873703,103.83691645885588
Aft SLE,1.3981369568725202,103.82881324249821
LP 94,1.3984433928531497,103.82903916367646
AMK Police Div HQ,1.3842516669869598,103.84445666701023
Opp AMK Police Div HQ,1.3840833329937101,103.8444474999989
Opp Yio Chu Kang Stadium,1.3843035783603799,103.84683966636786
Yio Chu Kang Stadium,1.3840866986196798,103.84678260704943
Opp Nanyang Poly,1.37836333298131,103.84722527801875
Nanyang Poly,1.37901970079676,103.84722527828754
Aft Lentor Gr,1.38692246241021,103.8371410383723
Aft Florissa Pk,1.3870822595120502,103.83711644936152
Opp Thomson Gr,1.3849858159274098,103.83669949504178
Thomson Gr,1.38479144169995,103.8364930927339
Opp Fudu Wk P/G,1.3897367880855,103.83696395007935
Countryside Gdn P/G,1.38983685641152,103.83860500061256
Aft Lentor St,1.388614367271,103.83440450730951
Bef Bullion Pk,1.3899041699794998,103.83624640000221
Yio Chu Kang Int,1.38113241525166,103.8455558816965
Bef adana at thomson,1.36865,103.828321
Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734
Opp Sembawang Hills Fc,1.3724285897489599,103.82842917358784
Bef Sembawang Hills Fc,1.3735950000163502,103.82870000002058
Bef Yio Chu Kang Rd,1.3769566670009898,103.82822527799023
Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900506
Opp Meadows @ Peirce,1.3791616669656899,103.8275777780206
Meadows @ Peirce,1.37945638898658,103.82768833298779
Opp Tagore Rd,1.38249472962714,103.82576395474277
Bef Tagore Rd,1.38268805765919,103.82604547355083
Aft Tagore Dr,1.38514751918468,103.82287451682392
Bef Tagore Dr,1.38530499508514,103.82320879865532
