address,storey_range,floor_area_sqm,lease_commence_date,remaining_lease,resale_price,sold_year,sold_month,latitude,longitude,raffles_place_dist,one_north_dist,jurong_east_dist,orchard_dist,changi_dist,raffles_place_drive,one_north_drive,jurong_east_drive,orchard_drive,changi_drive,mrt_dist,near_bus_itc,near_mrt_itc,bus_u300m,bus_dist,mall_u1km,mall_dist,pri_u1km,pri_u2km,pri_aff_u1km,pri_aff_u2km,pri_elite_u1km,pri_elite_u2km,sec_u1km,sec_u2km,sec_aff_u1km,sec_aff_u2km,sec_elite_u1km,sec_elite_u2km,dist_to_highway,dist_to_exits,price_per_sqft,unit_price,elem_price,hex_id,town,town_min_unit_price,town_max_unit_price,appeal_score
692A CHOA CHU KANG CRES,13.285714285714285,100.71428571428572,2003.0,83.30142857142856,350880.95238095237,2018.3809523809525,6.142857142857142,1.400209214,103.75127139999998,48.649999999999984,43.17999999999998,23.07999999999999,56.54999999999998,80.27,36.10000000000001,31.8,19.0,28.43,47.98000000000001,522.0,0.0,0.0,5.0,56.0,2.0,523.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1057.0,1057.0,3483.183218897505,41.80967943184704,6.354770775128293,1624.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.15398770925081495
692B CHOA CHU KANG CRES,13.4,99.76,2003.0,83.54720000000002,346431.04,2018.16,5.92,1.4006781599999991,103.75137720000004,49.23000000000001,42.82000000000002,22.52999999999999,56.0,80.84999999999997,35.549999999999976,31.25,18.470000000000013,28.18,47.72000000000002,563.0,0.0,0.0,6.0,52.0,2.0,559.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1105.0,1104.0,3479.669564213565,41.647913261097216,4.518376251319112,1624.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.14701438961474805
693 HOUGANG ST 61,7.5,85.83333333333333,1987.0,67.46,334333.33333333326,2018.333333333333,8.666666666666666,1.3766979700000002,103.887541,35.80000000000001,48.25,64.89999999999999,38.03,55.43,23.65,31.95,35.43,20.1,28.15,801.0,0.0,0.0,5.0,87.0,3.0,293.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2132.0,1007.0,3894.529159978599,57.733182687402184,13.756471258734653,3604.0,HOUGANG,41.786204315828854,81.1839872703508,0.40476842034439886
693 JURONG WEST CTRL 1,5.428571428571429,115.28571428571428,1998.0,78.85714285714286,480142.85714285716,2018.0,5.428571428571429,1.3429003359999998,103.70618520000002,37.32,30.180000000000003,25.48,41.75,70.97000000000001,28.65,20.55,10.570000000000002,28.57,48.10000000000001,498.0,1.0,0.0,9.0,86.0,2.0,387.0,5.0,10.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1386.0,1397.0,4183.045058402035,53.06234382812096,15.271798401639538,5251.0,JURONG WEST,36.95491500369549,74.36245474002018,0.4305931087145062
694 HOUGANG ST 61,3.0,64.0,1987.0,67.50333333333333,277666.66666666674,2018.0,8.333333333333334,1.3760636419999999,103.8879392,32.42,45.95000000000001,62.87,34.0,53.4,23.600000000000005,31.88,35.38,20.05,28.100000000000005,721.0,0.0,0.0,6.0,140.0,3.0,362.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2074.0,937.0,4338.541666666667,64.26386125441789,25.71291185966055,3604.0,HOUGANG,41.786204315828854,81.1839872703508,0.5705310109590602
694 JURONG WEST CTRL 1,7.333333333333332,117.0,1998.0,78.6388888888889,490666.66666666674,2018.111111111111,6.333333333333332,1.3431210230000001,103.707052,38.22,31.07999999999999,25.6,44.77,71.87,28.52,20.42,10.42,28.6,48.13,532.0,0.0,0.0,8.0,69.0,2.0,410.0,4.0,10.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1444.0,1419.0,4195.114059681401,53.343582498250676,10.86107752262402,5252.0,JURONG WEST,36.95491500369549,74.36245474002018,0.4381113435974226
695 HOUGANG ST 61,2.0,95.0,1987.0,67.74666666666667,328333.33333333326,2018.666666666667,5.333333333333333,1.376314852,103.88747359999998,35.0,47.45000000000001,64.1,37.23,54.63,23.48,31.78,35.27,19.95,28.0,779.0,0.0,0.0,5.0,113.0,3.0,336.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2126.0,990.0,3454.9630507574434,51.00427996904026,25.50213998452013,3604.0,HOUGANG,41.786204315828854,81.1839872703508,0.23397447678342997
695 JURONG WEST CTRL 1,8.9,116.4,1998.0,77.73399999999998,489800.0,2019.0,6.3,1.3425631799999995,103.70742220000002,38.82,32.82,26.53,43.63,72.47000000000001,28.779999999999994,20.680000000000003,10.599999999999998,28.97000000000001,48.52,482.0,1.0,0.0,6.0,58.0,2.0,355.0,4.0,10.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1506.0,1441.0,4237.742015045011,54.51968092950468,8.102631081734007,5252.0,JURONG WEST,36.95491500369549,74.36245474002018,0.46955148747066294
696 HOUGANG ST 61,5.0,79.8,1987.0,67.86800000000001,312777.6,2018.4,6.8,1.375964495,103.88742359999999,34.37,46.82,63.47000000000001,36.6,54.0,23.48,31.78,35.27,19.95,28.0,760.0,0.0,0.0,3.0,144.0,3.0,375.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2121.0,974.0,3913.2108108108105,57.68995051165473,16.972476525257278,3621.0,HOUGANG,41.786204315828854,81.1839872703508,0.4036710952538637
696 JURONG WEST CTRL 1,7.571428571428571,113.28571428571428,1998.0,78.54714285714286,497698.2857142858,2018.0,8.714285714285714,1.34211081,103.70747740000002,40.03000000000001,34.03,24.62,42.23,72.58,28.32,20.22,10.13,28.82,48.35000000000001,436.0,1.0,0.0,4.0,103.0,2.0,308.0,3.0,10.0,0.0,0.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0,1537.0,1474.0,4399.066356777409,56.012677462821046,10.171801658256001,5273.0,JURONG WEST,36.95491500369549,74.36245474002018,0.5094631347973805
697 HOUGANG ST 61,6.2,86.0,1987.0,66.9,336600.0,2018.8,9.0,1.3755403380000002,103.88747509999999,31.75,45.28,62.2,33.33,52.73,22.98,31.27,34.77,19.43,27.3,729.0,0.0,0.0,3.0,105.0,3.0,422.0,5.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2103.0,947.0,3914.4462279293743,58.51499527573903,16.233522200389487,3621.0,HOUGANG,41.786204315828854,81.1839872703508,0.42461249606915014
698 HOUGANG ST 61,6.5,64.0,1986.0,67.91499999999999,284166.66666666674,2017.5,5.333333333333333,1.37506139,103.8869105,34.28,51.32999999999999,68.02,36.52,53.68,22.65,30.95,34.43,19.05,27.1,756.0,0.0,0.0,9.0,133.0,3.0,484.0,5.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2142.0,974.0,4440.104166666667,65.3594266124934,10.658054471825254,3621.0,HOUGANG,41.786204315828854,81.1839872703508,0.5983388030711226
698A HOUGANG ST 61,6.5,103.66666666666669,1999.0,79.98666666666666,435648.0,2017.833333333333,5.5,1.375013784,103.8873377,31.670000000000005,45.2,62.12,33.25,52.65,23.0,31.28,34.78,20.05,27.55,712.0,0.0,0.0,6.0,85.0,3.0,482.0,5.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2100.0,933.0,4219.081760176018,52.71926416284021,12.944588904572553,3621.0,HOUGANG,41.786204315828854,81.1839872703508,0.2775044438320735
698B HOUGANG ST 61,13.0,121.66666666666669,1999.0,79.47333333333334,579333.3333333335,2018.333333333333,6.333333333333332,1.374806815,103.8877085,31.03,44.57,61.48,32.62,52.02,23.5,31.78,35.28,19.97,27.47,665.0,0.0,0.0,5.0,41.0,4.0,501.0,5.0,13.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,2058.0,891.0,4761.11111111111,59.91222136484233,5.080320244466568,3621.0,HOUGANG,41.786204315828854,81.1839872703508,0.4600770827621668
698C HOUGANG ST 52,14.0,144.5,1999.0,80.42,671500.0,2017.0,9.0,1.3752519680000002,103.888186,31.28,44.82,61.73,32.87,52.27,23.4,31.7,35.18,19.78,26.95,645.0,0.0,0.0,4.0,50.0,4.0,453.0,5.0,13.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,2026.0,872.0,4646.683917960514,57.78020290923296,4.1271573506594965,3622.0,HOUGANG,41.786204315828854,81.1839872703508,0.4059618941468474
698D HOUGANG ST 52,8.6,141.0,1999.0,79.96799999999998,655700.0,2017.8,5.2,1.375637044,103.8887392,34.22,46.67,63.32000000000001,36.45,53.85,23.57,31.87,35.35,20.03,26.57,623.0,0.0,0.0,6.0,63.0,3.0,421.0,6.0,14.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,1985.0,847.0,4650.354609929078,58.1803396517721,10.93018355483273,3622.0,HOUGANG,41.786204315828854,81.1839872703508,0.41611822053204095
699 HOUGANG ST 52,9.0,120.44444444444444,1999.0,79.14888888888889,491654.22222222225,2018.333333333333,8.333333333333334,1.375920656,103.8891903,34.67000000000001,52.45,63.77,36.9,54.3,23.28,31.57999999999999,35.07,19.73,26.270000000000003,608.0,0.0,0.0,7.0,70.0,3.0,406.0,7.0,14.0,0.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,1951.0,829.0,4082.373431282521,51.56537421037624,9.647752714385117,3622.0,HOUGANG,41.786204315828854,81.1839872703508,0.24821624876292606
699A HOUGANG ST 52,8.6,120.0,1999.0,79.88199999999998,491000.0,2017.8,5.8,1.3769721169999998,103.8888641,34.45,52.47000000000001,68.18,36.68,54.08,23.27,31.57,35.05,19.72,26.27,720.0,0.0,0.0,7.0,133.0,2.0,284.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2014.0,923.0,4091.666666666667,51.22298771033302,10.059885372269736,3604.0,HOUGANG,41.786204315828854,81.1839872703508,0.23952574705529328
699B HOUGANG ST 52,10.142857142857142,100.0,1998.0,79.66714285714284,404000.0,2017.7142857142856,6.571428571428571,1.376702901,103.888277,35.30000000000001,53.57,64.39999999999999,37.53000000000001,54.93,23.48,31.78,35.27,19.930000000000003,26.48,742.0,0.0,0.0,6.0,160.0,3.0,294.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2062.0,949.0,4040.0,50.7090590949356,7.194167592531443,3604.0,HOUGANG,41.786204315828854,81.1839872703508,0.22648113954550855
699C HOUGANG ST 52,9.5,100.0,1998.0,79.1875,402972.0,2018.0,9.25,1.37644095,103.88852729999999,34.58,52.42,63.68,36.82,54.22,23.2,31.5,34.98,19.67,26.2,701.0,0.0,0.0,6.0,147.0,3.0,328.0,6.0,13.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,2030.0,913.0,4029.72,50.891851138799026,6.1159269812203565,3604.0,HOUGANG,41.786204315828854,81.1839872703508,0.23112079259589546
6A BOON TIONG RD,11.705882352941178,103.35294117647058,2005.0,85.80352941176474,812158.8235294119,2018.470588235294,6.882352941176473,1.2868352479999996,103.83134760000002,13.319999999999995,24.930000000000003,35.64999999999999,22.600000000000005,46.97000000000001,6.72,13.449999999999996,21.82999999999999,8.400000000000002,31.87,498.0,0.0,0.0,4.0,159.0,2.0,467.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,487.0,490.0,7848.263708158846,91.48144084358921,12.130316786696069,9457.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.31446729035293974
6B BOON TIONG RD,9.6,103.4,2005.0,86.12799999999999,780066.6666666665,2018.2,6.066666666666666,1.2865459959999999,103.83082450000003,14.080000000000005,25.779999999999994,38.63,23.980000000000004,47.73000000000001,6.650000000000002,13.379999999999995,21.77,8.33,31.800000000000008,434.0,0.0,0.0,3.0,190.0,2.0,407.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,481.0,493.0,7531.4693422519495,87.47526175243986,17.03476019349656,9456.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.27183451409140835
7 BEDOK STH AVE 2,8.0,82.0,1976.0,56.835,350750.0,2017.75,6.25,1.3228154429999999,103.9354552,30.72,55.2,71.17,39.6,26.03,20.35,31.25,34.62,20.75,17.28,705.0,0.0,0.0,2.0,187.0,4.0,406.0,2.0,7.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,1.0,0.0,1.0,1226.0,1173.0,4277.439024390244,75.24144980736315,10.966686745329683,6828.0,BEDOK,51.11977742401701,99.51279256079034,0.4984535953209566
7 BOON KENG RD,20.825,105.375,2011.0,91.7545,890366.0,2017.85,6.425,1.3167892250000006,103.86178190000008,14.970000000000017,31.61999999999999,45.5,17.13,36.220000000000034,11.170000000000005,20.950000000000014,25.51999999999999,9.17,25.97000000000001,173.0,0.0,0.0,4.0,47.0,3.0,811.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,719.0,726.0,8462.16810547713,92.24744477740921,8.563665534059727,8062.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.552081094822279
7 C'WEALTH AVE,12.714285714285715,113.0,1996.0,76.71142857142857,762828.5714285716,2018.5714285714291,5.7142857142857135,1.306456477,103.79476559999999,16.400000000000002,18.48,25.58,24.97,50.05,14.5,5.72,18.35,14.730000000000002,38.63,464.0,0.0,1.0,7.0,57.0,2.0,705.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1450.0,1344.0,6735.869153485195,87.8055461344492,15.885436598471852,8341.0,QUEENSTOWN,68.01878290104968,119.67382701379316,0.38305578038443805
7 EVERTON PK,6.0,85.33333333333333,1980.0,61.08000000000001,506666.66666666674,2018.0,10.0,1.2770424120000001,103.839265,10.33,24.95,36.45,22.7,43.98,6.3,14.800000000000002,23.18,11.6,30.67,511.0,0.0,0.0,7.0,107.0,3.0,541.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,447.0,604.0,5936.692506459947,97.21066874385092,25.4501705645748,9578.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.3754363298456564
7 GHIM MOH RD,12.5,117.0,1977.0,57.97166666666666,721333.3333333335,2017.666666666667,5.666666666666668,1.311288236,103.7872306,21.08,13.97,27.680000000000003,27.75,54.73,17.349999999999998,5.079999999999999,16.900000000000002,16.430000000000003,40.05,593.0,0.0,0.0,3.0,41.0,3.0,498.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1397.0,1451.0,6165.242165242165,106.33290956099036,15.854944217893658,8291.0,QUEENSTOWN,68.01878290104968,119.67382701379316,0.7417305960733552
7 HAIG RD,13.4,116.8,1976.0,57.152,693000.0,2017.8,7.8,1.313806612,103.89691050000002,21.98,46.23,59.63000000000001,34.4,29.88000000000001,15.419999999999998,26.45,28.62,14.98,22.0,753.0,0.0,0.0,1.0,256.0,5.0,287.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1011.0,984.0,5931.908621960206,103.78721098439648,8.799881167364344,7854.0,GEYLANG,56.60567349092167,112.03927730253292,0.8511360303006685
7 HOUGANG AVE 3,3.5,65.0,1975.0,56.46,269000.0,2017.5,7.5,1.362327219,103.8935108,28.82,42.35,62.78,33.52,42.9,21.6,29.88,32.45,18.05,25.45,1064.0,0.0,0.0,7.0,102.0,2.0,924.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,976.0,822.0,4189.782764382908,74.13267496399001,24.559935395212488,3768.0,HOUGANG,41.786204315828854,81.1839872703508,0.8210226114880543
7 JLN BATU,7.181818181818183,48.36363636363637,1970.0,50.46181818181818,218454.54545454547,2018.5454545454545,6.363636363636362,1.302370026,103.8835964,17.88,44.45,54.27999999999998,27.219999999999995,30.13,12.72,25.38,28.35,14.72,23.35,410.0,0.0,0.0,2.0,122.0,1.0,794.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,1.0,1.0,1.0,524.0,573.0,4518.939393939393,89.41184104778675,14.693746593303569,8191.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.49903241269507176
7 KIM TIAN PL,13.4,131.0,1984.0,64.434,845200.0,2018.8,6.6,1.283485112,103.8270438,11.3,20.95,32.08,26.0,44.95,8.72,13.669999999999998,22.07,10.55,33.08,253.0,0.0,0.0,7.0,213.0,1.0,332.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,434.0,424.0,6451.908396946565,100.14512036926395,8.292782605263886,9492.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.4066640450201743
7 LOR 7 TOA PAYOH,14.0,114.4,1998.0,78.51599999999998,672800.0,2018.6,6.6,1.338053697,103.8572869,24.78,38.32,60.7,20.75,55.17,17.87,22.68,24.85,12.970000000000002,27.47,1236.0,0.0,0.0,9.0,194.0,1.0,920.0,2.0,12.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,2.0,0.0,2.0,461.0,435.0,5866.415094339622,74.72291173372938,7.163420889719918,7223.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.3499983112033572
7 LOR LEW LIAN,8.0,98.0,1978.0,58.94333333333333,460333.33333333326,2018.0,5.666666666666668,1.34915703,103.8770069,24.88,37.58,50.52,26.25,40.5,19.03,27.320000000000004,29.88,15.48,28.0,492.0,1.0,1.0,6.0,179.0,2.0,521.0,3.0,8.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,1.0,2.0,1746.0,1675.0,4697.278911564626,79.68751116629183,9.960938895786477,3215.0,SERANGOON,48.00287255069534,95.38608760737254,0.6686890827837887
7 MARINE TER,6.0,60.83333333333334,1975.0,55.61166666666667,351666.66666666674,2018.0,6.0,1.304097943,103.91727540000001,36.47,58.87,68.98,47.9,36.57,16.88,27.78,34.12,19.98,18.83,1933.0,0.0,0.0,7.0,111.0,0.0,1358.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,56.0,362.0,5791.7675544794165,104.00387958968666,21.848614936491213,9240.0,MARINE PARADE,86.8716606367701,129.4042026670952,0.4028026103095726
7 MARSILING DR,6.333333333333332,88.22222222222223,1976.0,56.03666666666666,257333.33333333328,2018.333333333333,8.555555555555555,1.4416690649999997,103.7767334,54.89999999999999,51.02,37.5,50.87,74.22000000000001,35.85,31.53,26.57999999999999,28.47,43.42000000000001,1037.0,0.0,0.0,10.0,106.0,1.0,967.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,946.0,851.0,2917.5645342312014,52.017710407529755,11.24693112226927,526.0,WOODLANDS,38.19691376194177,63.43683209530688,0.5475769161787667
7 PINE CL,7.454545454545454,111.63636363636364,2000.0,80.95454545454547,865808.0,2018.0,7.090909090909091,1.307675732,103.88241200000002,13.419999999999998,44.23000000000001,54.01999999999999,24.12,29.92000000000001,13.120000000000005,25.73,28.85,14.78,23.079999999999995,203.0,0.0,0.0,5.0,281.0,1.0,890.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,1.0,1.0,1.0,1.0,533.0,541.0,7759.920606337338,95.88559280549956,19.03651087663982,7913.0,GEYLANG,56.60567349092167,112.03927730253292,0.7085940046053838
7 SAINT GEORGE'S LANE,8.0,52.63636363636363,1986.0,66.85545454545455,265080.7272727273,2018.0,7.181818181818183,1.3237003890000003,103.85905690000004,20.75,42.78,58.75,22.449999999999992,47.28,15.319999999999995,23.62,26.17000000000001,11.78,27.280000000000005,669.0,0.0,0.0,4.0,197.0,0.0,1347.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,53.0,335.0,5017.6607817303475,75.04306782147667,12.675944616389456,7999.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.23022035144773537
7 TECK WHYE AVE,16.5,132.0,1984.0,64.65166666666666,438814.66666666674,2018.0,7.333333333333332,1.3814744490000004,103.7545215,43.6,34.82,20.95,34.0,64.60000000000001,31.52,25.670000000000005,12.63,24.13,43.68,867.0,0.0,0.0,3.0,57.0,2.0,278.0,3.0,12.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,719.0,530.0,3324.353535353536,51.41340355508621,3.39263753167724,1717.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.5679793225623825
7 TELOK BLANGAH CRES,6.96875,31.0,1975.0,55.5509375,183789.625,2018.25,5.53125,1.278361373,103.81938399999993,19.470000000000013,28.97000000000002,48.79999999999998,37.51999999999999,53.11999999999996,10.350000000000003,13.0,21.399999999999988,11.680000000000005,32.77999999999998,1180.0,0.0,0.0,7.0,99.0,0.0,1249.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,85.0,90.0,5928.697580645162,106.63073272371807,23.635462828787087,9547.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.47568234253895547
7 TG PAGAR PLAZA,13.7,83.0,1980.0,60.575,642200.0,2018.3,6.6,1.277120122,103.84311770000002,10.38,29.72000000000001,38.43,24.32,44.03,4.65,14.2,22.579999999999995,10.93,28.92000000000001,435.0,0.0,0.0,7.0,82.0,4.0,284.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,444.0,578.0,7737.349397590359,127.73925737323047,12.868232051193411,9144.0,CENTRAL AREA,69.68701931804624,135.79697807701396,0.8781163858661389
7 TOH YI DR,5.0,146.0,1989.0,69.83166666666666,930000.0,2018.333333333333,7.333333333333332,1.337373144,103.7750432,31.8,33.28,27.37,27.62,59.48,26.13,17.650000000000006,11.68,18.87,38.4,472.0,1.0,0.0,1.0,262.0,3.0,418.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,147.0,138.0,6369.863013698629,91.23712097184112,25.4029548977675,6130.0,BUKIT TIMAH,85.9095509320905,132.61672694801229,0.1140632017216056
70 BEDOK STH RD,9.090909090909092,73.36363636363636,1978.0,58.66,329608.0,2017.7272727272727,8.454545454545455,1.3199694350000002,103.9428186,31.85,54.72000000000002,65.97000000000001,41.10000000000001,19.020000000000003,21.1,32.0,36.23,22.87,16.569999999999997,835.0,0.0,0.0,5.0,81.0,0.0,1278.0,2.0,6.0,0.0,0.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,833.0,845.0,4506.025047806375,76.79709452439045,13.715906409419668,6890.0,BEDOK,51.11977742401701,99.51279256079034,0.5305996542641856
70 CIRCUIT RD,5.5,49.16666666666666,1969.0,48.473333333333336,209166.66666666663,2019.166666666667,5.833333333333332,1.325195913,103.88804,17.680000000000003,38.4,50.55,27.07,27.829999999999995,16.47,24.4,26.57,12.93,22.45,300.0,0.0,1.0,6.0,111.0,1.0,881.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,273.0,261.0,4306.9398301956435,88.83109445607785,23.098826997145252,7748.0,GEYLANG,56.60567349092167,112.03927730253292,0.5813336811850246
70 LOR 4 TOA PAYOH,2.0,64.0,1969.0,48.92,238000.0,2019.0,3.0,1.334448749,103.8523333,19.5,31.75,45.73,15.47,49.88,17.82,21.77,23.93,12.07,27.42,562.0,0.0,0.0,9.0,105.0,2.0,366.0,3.0,11.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,494.0,489.0,3718.75,76.01696647587899,38.008483237939494,7274.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.3746856356883928
70 REDHILL CL,17.75,103.75,2001.0,81.91625,740812.5,2018.25,5.25,1.287006588,103.81691249999996,14.230000000000002,19.62,30.75,29.32,47.88,9.87,11.2,21.45,10.37,32.65,278.0,0.0,0.0,7.0,78.0,0.0,1140.0,2.0,8.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,511.0,854.0,7129.972826086955,87.02907137198973,9.132508274305833,9449.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.26708626539184244
700 PASIR RIS DR 10,8.75,111.75,1996.0,76.0825,435750.0,2018.5,6.0,1.3802660080000002,103.93831970000001,42.15,66.5,76.55,50.7,37.53,27.33,36.55,38.72,24.78,16.42,1477.0,0.0,0.0,5.0,80.0,1.0,449.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,666.0,663.0,3899.2720398970396,51.26812002402706,7.127408208588682,2287.0,PASIR RIS,43.50398179749715,71.55825353538319,0.27675422477799677
700A ANG MO KIO AVE 6,8.333333333333334,97.22222222222223,2003.0,84.11111111111113,646166.6666666665,2018.111111111111,6.333333333333332,1.3699712890000002,103.8460765,26.67000000000001,35.68,55.32,22.63,50.05,18.83,22.82,26.550000000000004,15.279999999999998,32.28,433.0,1.0,0.0,6.0,82.0,2.0,218.0,4.0,9.0,0.0,2.0,0.0,2.0,3.0,12.0,0.0,2.0,0.0,4.0,1368.0,1282.0,6632.574832574832,78.83031588877293,11.398055679444717,2871.0,ANG MO KIO,48.941092721124754,93.79298471217095,0.6663982686307854
700B ANG MO KIO AVE 6,12.071428571428573,100.71428571428572,2003.0,83.89357142857145,697257.1428571428,2018.357142857143,5.428571428571429,1.3694104980000004,103.8460598,26.680000000000003,36.72000000000001,55.33000000000001,22.65,51.08,18.579999999999988,23.23,26.97,15.03,32.02999999999999,431.0,1.0,0.0,6.0,33.0,2.0,268.0,4.0,9.0,0.0,2.0,0.0,2.0,3.0,12.0,0.0,2.0,0.0,4.0,1388.0,1312.0,6906.05894748752,82.31655540166128,8.982714878830226,2890.0,ANG MO KIO,48.941092721124754,93.79298471217095,0.7441260825117317
700C ANG MO KIO AVE 6,11.0,106.5,2003.0,83.25000000000001,754833.3333333335,2018.75,6.583333333333332,1.3694415939999998,103.8464882,26.199999999999992,36.62,54.850000000000016,22.170000000000005,56.58000000000001,18.300000000000004,22.949999999999992,26.680000000000003,14.800000000000002,31.800000000000008,383.0,1.0,0.0,6.0,48.0,2.0,221.0,4.0,9.0,0.0,2.0,0.0,2.0,3.0,12.0,0.0,2.0,0.0,4.0,1347.0,1274.0,7044.749963867609,84.61879670015355,11.333865092861776,2890.0,ANG MO KIO,48.941092721124754,93.79298471217095,0.7954559416613051
701 BEDOK RESERVOIR RD,6.909090909090909,71.81818181818181,1980.0,61.34818181818182,308090.9090909091,2018.090909090909,5.8181818181818175,1.3376415609999999,103.91890620000002,30.529999999999994,57.23000000000001,64.81999999999998,40.17000000000001,23.65,20.47,28.38,30.550000000000008,16.87,17.75,291.0,0.0,0.0,5.0,71.0,0.0,1754.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,489.0,302.0,4301.812964653711,70.12068241307237,15.597561338503125,6613.0,BEDOK,51.11977742401701,99.51279256079034,0.3926373451902727
